Label	trainingSize	SquaredLoss_Mean	Accuracy_Mean	Accuracy_SD	Accuracy_SE	Precision_Mean	Recall_Mean	F1	Accuracy_Median	PriorClass0_Mean	PriorClass0_SD	PriorClass0_SE	ProbabilityEstimate_0given0_Mean 	ProbabilityEstimate_0given0_SD 	ProbabilityEstimate_0given0_SE 	ProbabilityEstimate_1given1_Mean	ProbabilityEstimate_1given1_SD	ProbabilityEstimate_1given1_SE
70perc_5repeat	0.4	0.3791	0.3412	0.0106	0.0015	0.3311	0.9888	0.4961	0.3399	0.4707	0.0034	0.0005	0.514	0.0008	0.0	0.5474	0.0009	0.0
90perc_5repeat	0.4	0.5339	0.3276	0.0045	0.0006	0.3266	0.9989	0.4922	0.3273	0.4142	0.004	0.0006	0.5255	0.0012	0.0	0.6138	0.0013	0.0
15perc_10repeat	0.4	0.3038	0.675	0.0045	0.0006	0.0	0.0	0.0	0.6758	0.6238	0.0053	0.0007	0.6126	0.0011	0.0	0.4821	0.0017	0.0
05perc_10repeat	0.4	0.3123	0.6736	0.0046	0.0007	0.0	0.0	0.0	0.6737	0.6568	0.0063	0.0009	0.6522	0.0012	0.0	0.4875	0.0019	0.0
30perc_10repeat	0.4	0.2878	0.674	0.0051	0.0007	0.0	0.0	0.0	0.6736	0.5778	0.0045	0.0006	0.5635	0.001	0.0	0.4758	0.0013	0.0
50perc_10repeat	0.4	0.2443	0.6648	0.007	0.001	0.2639	0.0168	0.0316	0.6659	0.5166	0.0026	0.0004	0.5197	0.0006	0.0	0.4996	0.0006	0.0
40perc_10repeat	0.4	0.2703	0.6728	0.0041	0.0006	0.0792	0.0001	0.0002	0.6725	0.5472	0.003	0.0004	0.5394	0.0007	0.0	0.4839	0.0008	0.0
70perc_10repeat	0.4	0.4356	0.3275	0.005	0.0007	0.327	0.9995	0.4928	0.3273	0.4528	0.0032	0.0005	0.4974	0.0008	0.0	0.5509	0.0008	0.0
15perc_2repeat	0.7	0.3074	0.671	0.0077	0.0011	0.0	0.0	0.0	0.67	0.6394	0.0032	0.0004	0.632	0.0008	0.0	0.4812	0.0012	0.0
90perc_10repeat	0.4	0.566	0.3283	0.0048	0.0007	0.3283	1.0	0.4943	0.3278	0.3885	0.0047	0.0007	0.4995	0.0012	0.0	0.625	0.0014	0.0
05perc_2repeat	0.7	0.311	0.6719	0.007	0.001	0.0	0.0	0.0	0.6722	0.6623	0.0034	0.0005	0.6605	0.0007	0.0	0.4917	0.0013	0.0
30perc_2repeat	0.7	0.2968	0.6724	0.0077	0.0011	0.0	0.0	0.0	0.6719	0.6046	0.0037	0.0005	0.597	0.0009	0.0	0.4807	0.0011	0.0
50perc_2repeat	0.5	0.2832	0.6722	0.0058	0.0008	0.1154	0.0002	0.0004	0.6725	0.5586	0.0039	0.0006	0.567	0.001	0.0	0.4986	0.001	0.0
50perc_2repeat	0.7	0.2744	0.6735	0.0102	0.0014	0.0954	0.0003	0.0006	0.6728	0.5572	0.0037	0.0005	0.5651	0.0008	0.0	0.5005	0.0008	0.0
100perc_2repeat	0.4	0.5006	0.3568	0.0082	0.0012	0.3352	0.9781	0.4993	0.3564	0.4417	0.0029	0.0004	0.5752	0.0013	0.0	0.6319	0.0017	0.0
70perc_2repeat	0.5	0.2395	0.6717	0.0113	0.0016	0.4648	0.1515	0.2285	0.6712	0.5114	0.0036	0.0005	0.5526	0.0009	0.0	0.5417	0.0008	0.0
40perc_2repeat	0.7	0.2886	0.6736	0.0087	0.0012	0.0	0.0	0.0	0.6722	0.5809	0.0035	0.0005	0.5804	0.0007	0.0	0.487	0.001	0.0
90perc_2repeat	0.5	0.3578	0.4552	0.0383	0.0054	0.3678	0.9134	0.5244	0.4561	0.466	0.002	0.0003	0.5622	0.0009	0.0	0.5962	0.0008	0.0
70perc_2repeat	0.7	0.224	0.682	0.0126	0.0018	0.5304	0.1944	0.2845	0.6826	0.5118	0.0028	0.0004	0.5528	0.0008	0.0	0.539	0.0007	0.0
90perc_2repeat	0.7	0.2752	0.5766	0.0241	0.0034	0.4243	0.802	0.555	0.5745	0.465	0.0025	0.0003	0.5621	0.0006	0.0	0.5982	0.0009	0.0
100perc_2repeat	0.5	0.4511	0.3901	0.0163	0.0023	0.3446	0.9553	0.5065	0.3883	0.442	0.002	0.0003	0.5755	0.0009	0.0	0.6319	0.0012	0.0
05perc_5repeat	0.7	0.3092	0.6733	0.0104	0.0015	0.0	0.0	0.0	0.6742	0.6588	0.0041	0.0006	0.6554	0.0009	0.0	0.4902	0.0012	0.0
15perc_5repeat	0.7	0.3017	0.6754	0.0104	0.0015	0.0	0.0	0.0	0.6748	0.6294	0.0037	0.0005	0.6186	0.0008	0.0	0.4784	0.0009	0.0
05perc_2repeat	0.8	0.3085	0.6724	0.013	0.0018	0.0	0.0	0.0	0.6706	0.662	0.0035	0.0005	0.6587	0.0007	0.0	0.4928	0.001	0.0
70perc_5repeat	0.5	0.3636	0.3498	0.0219	0.0031	0.3329	0.9823	0.4973	0.3423	0.471	0.003	0.0004	0.5136	0.0007	0.0	0.5483	0.0008	0.0
50perc_5repeat	0.7	0.2489	0.6694	0.0101	0.0014	0.2827	0.0035	0.007	0.67	0.5286	0.0027	0.0004	0.5331	0.0006	0.0	0.5004	0.0005	0.0
30perc_5repeat	0.7	0.2903	0.6725	0.0084	0.0012	0.0	0.0	0.0	0.6739	0.5859	0.0035	0.0005	0.5764	0.0007	0.0	0.4766	0.0009	0.0
100perc_5repeat	0.5	0.5533	0.33	0.0057	0.0008	0.3273	0.9969	0.4929	0.3304	0.3847	0.0044	0.0006	0.5414	0.0012	0.0	0.655	0.0012	0.0
40perc_5repeat	0.7	0.277	0.6708	0.0091	0.0013	0.013	0.0	0.0001	0.6717	0.5581	0.0023	0.0003	0.5531	0.0006	0.0	0.4839	0.0007	0.0
90perc_5repeat	0.5	0.52	0.3294	0.005	0.0007	0.3279	0.9982	0.4936	0.33	0.4132	0.0033	0.0005	0.5218	0.001	0.0	0.6151	0.0011	0.0
100perc_2repeat	0.7	0.3233	0.529	0.0176	0.0025	0.3984	0.8626	0.5451	0.5294	0.4423	0.0012	0.0002	0.5759	0.0007	0.0	0.6317	0.0007	0.0
70perc_5repeat	0.7	0.3185	0.3933	0.0494	0.007	0.3452	0.9535	0.5069	0.3838	0.4714	0.0027	0.0004	0.5147	0.0006	0.0	0.5477	0.0006	0.0
15perc_2repeat	0.8	0.3046	0.673	0.0119	0.0017	0.0	0.0	0.0	0.6727	0.6386	0.0036	0.0005	0.6328	0.0009	0.0	0.4821	0.001	0.0
30perc_2repeat	0.8	0.2974	0.671	0.0122	0.0017	0.0	0.0	0.0	0.6693	0.6044	0.0033	0.0005	0.598	0.0006	0.0	0.4797	0.0009	0.0
05perc_5repeat	0.8	0.3074	0.6732	0.013	0.0018	0.0	0.0	0.0	0.674	0.6585	0.0033	0.0005	0.6554	0.0007	0.0	0.4906	0.001	0.0
90perc_5repeat	0.7	0.4681	0.3351	0.0097	0.0014	0.3279	0.9932	0.4931	0.336	0.414	0.0028	0.0004	0.5232	0.0006	0.0	0.614	0.0008	0.0
05perc_2repeat	0.5	0.3119	0.6731	0.0056	0.0008	0.0	0.0	0.0	0.6727	0.6616	0.0052	0.0007	0.6572	0.0012	0.0	0.4935	0.0022	0.0
50perc_10repeat	0.5	0.2423	0.6649	0.0071	0.001	0.2669	0.0178	0.0334	0.6639	0.5157	0.0019	0.0003	0.5191	0.0005	0.0	0.4995	0.0006	0.0
15perc_2repeat	0.5	0.3076	0.6731	0.0064	0.0009	0.0	0.0	0.0	0.6737	0.6376	0.006	0.0009	0.6299	0.0015	0.0	0.485	0.0016	0.0
30perc_2repeat	0.5	0.2995	0.6739	0.0059	0.0008	0.0	0.0	0.0	0.6737	0.6042	0.0054	0.0008	0.5991	0.0011	0.0	0.4814	0.0014	0.0
50perc_2repeat	0.8	0.27	0.6731	0.0114	0.0016	0.1368	0.0006	0.0012	0.6724	0.5573	0.0032	0.0005	0.5647	0.0006	0.0	0.5009	0.0008	0.0
05perc_10repeat	0.7	0.3085	0.6735	0.0093	0.0013	0.0	0.0	0.0	0.6745	0.6576	0.0037	0.0005	0.6524	0.0008	0.0	0.4893	0.0009	0.0
