Label	trainingSize	SquaredLoss_Mean	Accuracy_Mean	Accuracy_SD	Accuracy_SE	Precision_Mean	Recall_Mean	F1	Accuracy_Median	PriorClass0_Mean	PriorClass0_SD	PriorClass0_SE	ProbabilityEstimate_0given0_Mean 	ProbabilityEstimate_0given0_SD 	ProbabilityEstimate_0given0_SE 	ProbabilityEstimate_1given1_Mean	ProbabilityEstimate_1given1_SD	ProbabilityEstimate_1given1_SE
60perc_2repeat	0.3	0.1772	0.8222	0.0119	0.0008	0.0	0.0	0.0	0.8215	0.8216	0.0277	0.002	0.8607	0.0023	0.0	0.28	0.0068	0.0
100perc_10repeat	0.25	0.178	0.8214	0.0086	0.0006	0.0	0.0	0.0	0.8223	0.8239	0.0255	0.0018	0.8607	0.0023	0.0	0.2897	0.0069	0.0
50perc_5repeat	0.3	0.1777	0.8217	0.0106	0.0008	0.0	0.0	0.0	0.8215	0.8227	0.0247	0.0017	0.8636	0.0022	0.0	0.2838	0.0069	0.0
80perc_2repeat	0.25	0.1764	0.823	0.0097	0.0007	0.0	0.0	0.0	0.8235	0.8192	0.0288	0.002	0.8554	0.0027	0.0	0.2885	0.0074	0.0
15perc_10repeat	0.3	0.1767	0.8228	0.0104	0.0007	0.0	0.0	0.0	0.8241	0.8203	0.0241	0.0017	0.8611	0.0022	0.0	0.281	0.0061	0.0
70perc_5repeat	0.25	0.1782	0.8212	0.0096	0.0007	0.0	0.0	0.0	0.8211	0.8244	0.0287	0.002	0.8625	0.0026	0.0	0.2614	0.0077	0.0
40perc_10repeat	0.3	0.1771	0.8223	0.0094	0.0007	0.0	0.0	0.0	0.8241	0.8214	0.0218	0.0015	0.8611	0.002	0.0	0.2844	0.0062	0.0
70perc_2repeat	0.3	0.1768	0.8226	0.0105	0.0007	0.0	0.0	0.0	0.8215	0.8206	0.0243	0.0017	0.8597	0.0021	0.0	0.2753	0.0067	0.0
50perc_10repeat	0.3	0.1781	0.8214	0.0097	0.0007	0.0	0.0	0.0	0.8215	0.8235	0.0226	0.0016	0.8661	0.0021	0.0	0.2742	0.0064	0.0
80perc_2repeat	0.3	0.1763	0.8231	0.0101	0.0007	0.0	0.0	0.0	0.8228	0.8196	0.0235	0.0017	0.8589	0.0021	0.0	0.289	0.0063	0.0
100perc_2repeat	0.3	0.1793	0.8201	0.0109	0.0008	0.0	0.0	0.0	0.8202	0.8264	0.0252	0.0018	0.8631	0.0021	0.0	0.2893	0.0061	0.0
60perc_5repeat	0.3	0.1772	0.8222	0.0109	0.0008	0.0	0.0	0.0	0.8228	0.8216	0.0254	0.0018	0.8628	0.0023	0.0	0.2753	0.0065	0.0
90perc_5repeat	0.3	0.1783	0.8211	0.0114	0.0008	0.0	0.0	0.0	0.8202	0.8241	0.0265	0.0019	0.8597	0.0025	0.0	0.2749	0.0063	0.0
30perc_10repeat	0.3	0.1782	0.8213	0.0101	0.0007	0.0	0.0	0.0	0.8215	0.8238	0.0235	0.0017	0.8627	0.0024	0.0	0.2784	0.0059	0.0
90perc_2repeat	0.3	0.1783	0.8211	0.0113	0.0008	0.0	0.0	0.0	0.8215	0.8242	0.0263	0.0019	0.8575	0.0025	0.0	0.2661	0.0062	0.0
100perc_5repeat	0.3	0.175	0.8243	0.0106	0.0007	0.0	0.0	0.0	0.8241	0.8167	0.0246	0.0017	0.8531	0.0022	0.0	0.295	0.006	0.0
70perc_5repeat	0.3	0.1772	0.8222	0.0112	0.0008	0.0	0.0	0.0	0.8215	0.8215	0.026	0.0018	0.8641	0.0021	0.0	0.2942	0.0069	0.0
5perc_2repeat	0.35	0.1764	0.823	0.0125	0.0009	0.0	0.0	0.0	0.822	0.8201	0.0231	0.0016	0.8598	0.0018	0.0	0.2731	0.0056	0.0
80perc_10repeat	0.3	0.1774	0.822	0.0104	0.0007	0.0	0.0	0.0	0.8215	0.822	0.0241	0.0017	0.8608	0.0022	0.0	0.2793	0.0068	0.0
60perc_10repeat	0.3	0.1769	0.8225	0.0107	0.0008	0.0	0.0	0.0	0.8215	0.8208	0.0248	0.0018	0.8635	0.0021	0.0	0.2954	0.0067	0.0
