Label	trainingSize	SquaredLoss_Mean	Accuracy_Mean	Accuracy_SD	Accuracy_SE	Precision_Mean	Recall_Mean	F1	Accuracy_Median	PriorClass0_Mean	PriorClass0_SD	PriorClass0_SE	ProbabilityEstimate_0given0_Mean 	ProbabilityEstimate_0given0_SD 	ProbabilityEstimate_0given0_SE 	ProbabilityEstimate_1given1_Mean	ProbabilityEstimate_1given1_SD	ProbabilityEstimate_1given1_SE
100perc_2repeat	0.5	0.2789	0.6244	0.0103	0.0015	0.9633	0.0416	0.0797	0.6235	0.6078	0.0044	0.0006	0.7284	0.001	0.0	0.5489	0.0012	0.0
60perc_5repeat	0.5	0.2111	0.728	0.0486	0.0069	0.9481	0.3223	0.481	0.7199	0.6078	0.0044	0.0006	0.7821	0.0009	0.0	0.6346	0.0014	0.0
90perc_2repeat	0.5	0.2668	0.645	0.0165	0.0023	0.9533	0.0991	0.1795	0.6419	0.6083	0.0045	0.0006	0.75	0.0011	0.0	0.5807	0.0012	0.0
50perc_10repeat	0.4	0.2597	0.6845	0.042	0.0059	0.9312	0.21	0.3427	0.6665	0.6088	0.0063	0.0009	0.7965	0.0011	0.0	0.656	0.0015	0.0
50perc_5repeat	0.5	0.1494	0.8119	0.0371	0.0053	0.9592	0.5438	0.6941	0.8179	0.6084	0.0045	0.0006	0.8092	0.0009	0.0	0.6771	0.0013	0.0
5perc_2repeat	0.7	0.0623	0.9274	0.004	0.0006	0.9342	0.8769	0.9047	0.9273	0.6087	0.0028	0.0004	0.9299	0.0005	0.0	0.8797	0.0007	0.0
30perc_2repeat	0.4	0.1032	0.876	0.0125	0.0018	0.9509	0.7208	0.82	0.8782	0.6077	0.0055	0.0008	0.8761	0.001	0.0	0.7908	0.0015	0.0
40perc_2repeat	0.4	0.1263	0.847	0.0246	0.0035	0.9583	0.6383	0.7662	0.8509	0.6085	0.0059	0.0008	0.8564	0.001	0.0	0.7555	0.0014	0.0
15perc_10repeat	0.5	0.0783	0.9065	0.0067	0.0009	0.9428	0.8107	0.8718	0.9083	0.6083	0.0042	0.0006	0.899	0.0009	0.0	0.8253	0.0012	0.0
50perc_2repeat	0.4	0.1692	0.7948	0.0569	0.0081	0.9575	0.4982	0.6554	0.8023	0.6077	0.0065	0.0009	0.8362	0.0012	0.0	0.7198	0.0015	0.0
70perc_5repeat	0.5	0.2624	0.6513	0.0148	0.0021	0.9491	0.1169	0.2082	0.6471	0.6086	0.004	0.0006	0.756	0.0009	0.0	0.5902	0.001	0.0
15perc_2repeat	0.7	0.0641	0.9243	0.0043	0.0006	0.9355	0.8676	0.9003	0.9244	0.6091	0.0026	0.0004	0.9094	0.0005	0.0	0.8435	0.0008	0.0
5perc_10repeat	0.5	0.0716	0.9162	0.0049	0.0007	0.9367	0.8427	0.8873	0.917	0.6077	0.0043	0.0006	0.9257	0.0008	0.0	0.8729	0.0014	0.0
30perc_10repeat	0.5	0.0966	0.8826	0.0119	0.0017	0.9517	0.7382	0.8315	0.8824	0.6083	0.004	0.0006	0.8547	0.0007	0.0	0.7526	0.0012	0.0
40perc_10repeat	0.5	0.1228	0.8478	0.0283	0.004	0.9585	0.6398	0.7674	0.8548	0.6081	0.0045	0.0006	0.8258	0.0011	0.0	0.7053	0.0011	0.0
60perc_2repeat	0.4	0.2214	0.7296	0.0518	0.0073	0.9449	0.3278	0.4868	0.724	0.6085	0.005	0.0007	0.8139	0.0011	0.0	0.6855	0.0013	0.0
90perc_5repeat	0.5	0.2977	0.6078	0.0046	0.0007	0.1971	0.0005	0.0009	0.6075	0.6089	0.0044	0.0006	0.7025	0.001	0.0	0.5031	0.0014	0.0
90perc_2repeat	0.4	0.2927	0.6306	0.0133	0.0019	0.9423	0.0589	0.1109	0.6258	0.6071	0.0059	0.0008	0.748	0.0013	0.0	0.5829	0.0018	0.0
100perc_5repeat	0.5	0.3053	0.6082	0.0044	0.0006	0.0	0.0	0.0	0.6079	0.6083	0.0044	0.0006	0.6731	0.0009	0.0	0.4643	0.0011	0.0
5perc_5repeat	0.7	0.0622	0.9273	0.0044	0.0006	0.9341	0.8769	0.9046	0.9272	0.6087	0.0027	0.0004	0.9277	0.0005	0.0	0.8759	0.0007	0.0
60perc_10repeat	0.5	0.246	0.6771	0.0323	0.0046	0.9476	0.1874	0.3129	0.6718	0.6087	0.0044	0.0006	0.7674	0.001	0.0	0.609	0.0013	0.0
30perc_2repeat	0.7	0.067	0.9202	0.0052	0.0007	0.9392	0.8514	0.8931	0.9197	0.6082	0.0028	0.0004	0.8772	0.0006	0.0	0.7905	0.0007	0.0
