Label	trainingSize	SquaredLoss_Mean	Accuracy_Mean	Accuracy_SD	Accuracy_SE	Precision_Mean	Recall_Mean	F1	Accuracy_Median	PriorClass0_Mean	PriorClass0_SD	PriorClass0_SE	ProbabilityEstimate_0given0_Mean 	ProbabilityEstimate_0given0_SD 	ProbabilityEstimate_0given0_SE 	ProbabilityEstimate_1given1_Mean	ProbabilityEstimate_1given1_SD	ProbabilityEstimate_1given1_SE
90perc_2repeat	0.4	0.3152	0.6728	0.005	0.0007	0.0	0.0	0.0	0.6729	0.6738	0.0074	0.0011	0.6743	0.0019	0.0	0.5019	0.0022	0.0
70perc_2repeat	0.4	0.315	0.6732	0.0047	0.0007	0.0	0.0	0.0	0.6734	0.6732	0.007	0.001	0.6733	0.0016	0.0	0.4961	0.003	0.0
90perc_5repeat	0.2	0.3161	0.6735	0.003	0.0004	0.001	0.0	0.0	0.6729	0.6719	0.012	0.0017	0.6752	0.0034	0.0	0.5019	0.0036	0.0
100perc_5repeat	0.2	0.317	0.6731	0.0028	0.0004	0.0	0.0	0.0	0.6735	0.6737	0.011	0.0016	0.6796	0.0028	0.0	0.5033	0.0037	0.0
05perc_5repeat	0.4	0.3141	0.6737	0.0046	0.0007	0.0	0.0	0.0	0.6737	0.6725	0.0069	0.001	0.6729	0.0015	0.0	0.5044	0.0022	0.0
50perc_10repeat	0.2	0.3175	0.6726	0.0031	0.0004	0.019	0.0	0.0	0.6729	0.6756	0.0124	0.0018	0.678	0.0031	0.0	0.4936	0.0041	0.0
15perc_5repeat	0.4	0.3164	0.6717	0.0047	0.0007	0.001	0.0	0.0	0.672	0.6755	0.0071	0.001	0.6747	0.0018	0.0	0.4973	0.003	0.0
30perc_10repeat	0.2	0.3168	0.6731	0.0027	0.0004	0.0	0.0	0.0	0.6735	0.6739	0.0107	0.0015	0.676	0.003	0.0	0.4988	0.0043	0.0
60perc_10repeat	0.2	0.3169	0.6727	0.0038	0.0005	0.0	0.0	0.0	0.6725	0.6754	0.0154	0.0022	0.673	0.0032	0.0	0.4908	0.005	0.0
40perc_5repeat	0.4	0.3161	0.6725	0.0054	0.0008	0.0	0.0	0.0	0.6722	0.6743	0.0082	0.0012	0.6781	0.0017	0.0	0.4973	0.0025	0.0
60perc_5repeat	0.4	0.3152	0.6727	0.005	0.0007	0.0	0.0	0.0	0.6726	0.674	0.0076	0.0011	0.6743	0.0016	0.0	0.5017	0.0026	0.0
30perc_5repeat	0.4	0.3136	0.6742	0.0044	0.0006	0.016	0.0	0.0	0.6743	0.6718	0.0066	0.0009	0.6716	0.0015	0.0	0.5026	0.0022	0.0
50perc_5repeat	0.4	0.3139	0.6741	0.0046	0.0006	0.0	0.0	0.0	0.6747	0.6719	0.0069	0.001	0.6753	0.0016	0.0	0.5033	0.0026	0.0
70perc_10repeat	0.2	0.3158	0.6737	0.003	0.0004	0.0	0.0	0.0	0.6739	0.6711	0.0118	0.0017	0.6725	0.0032	0.0	0.4974	0.0037	0.0
90perc_10repeat	0.2	0.3165	0.6733	0.0031	0.0004	0.0	0.0	0.0	0.6732	0.6729	0.0122	0.0017	0.6725	0.0028	0.0	0.492	0.0046	0.0
100perc_10repeat	0.2	0.315	0.6741	0.003	0.0004	0.006	0.0	0.0	0.6736	0.6698	0.0119	0.0017	0.6682	0.0032	0.0	0.5042	0.0036	0.0
70perc_5repeat	0.4	0.3161	0.672	0.0054	0.0008	0.0	0.0	0.0	0.6723	0.675	0.0081	0.0011	0.6752	0.0017	0.0	0.5011	0.0025	0.0
90perc_5repeat	0.4	0.3157	0.6725	0.0045	0.0006	0.0	0.0	0.0	0.6723	0.6743	0.0068	0.001	0.6742	0.0015	0.0	0.496	0.0024	0.0
70perc_5repeat	0.2	0.3156	0.6736	0.0029	0.0004	0.0	0.0	0.0	0.6732	0.6718	0.0117	0.0017	0.6716	0.0033	0.0	0.5083	0.0045	0.0
40perc_10repeat	0.2	0.3146	0.6741	0.0028	0.0004	0.0	0.0	0.0	0.6743	0.6696	0.0112	0.0016	0.6655	0.0031	0.0	0.5009	0.0041	0.0
05perc_10repeat	0.4	0.3137	0.6743	0.0056	0.0008	0.0	0.0	0.0	0.6729	0.6716	0.0083	0.0012	0.6741	0.0016	0.0	0.4992	0.0022	0.0
60perc_10repeat	0.4	0.3154	0.6728	0.0055	0.0008	0.0	0.0	0.0	0.6726	0.6738	0.0083	0.0012	0.6729	0.0016	0.0	0.4932	0.0026	0.0
