Label	trainingSize	SquaredLoss_Mean	Accuracy_Mean	Accuracy_SD	Accuracy_SE	Precision_Mean	Recall_Mean	F1	Accuracy_Median	PriorClass0_Mean	PriorClass0_SD	PriorClass0_SE	ProbabilityEstimate_0given0_Mean 	ProbabilityEstimate_0given0_SD 	ProbabilityEstimate_0given0_SE 	ProbabilityEstimate_1given1_Mean	ProbabilityEstimate_1given1_SD	ProbabilityEstimate_1given1_SE
60perc_10repeat	0.2	0.2388	0.6012	0.1537	0.0217	0.5232	0.9603	0.6773	0.4985	0.4898	0.0029	0.0004	0.5432	0.001	0.0	0.5625	0.0012	0.0
70perc_10repeat	0.2	0.3759	0.4404	0.0571	0.0081	0.4133	0.9939	0.5838	0.4246	0.4707	0.0036	0.0005	0.568	0.001	0.0	0.628	0.0012	0.0
40perc_2repeat	0.4	0.1951	0.7293	0.0626	0.0088	0.9393	0.329	0.4874	0.7128	0.551	0.0036	0.0005	0.6924	0.0009	0.0	0.6017	0.0014	0.0
50perc_2repeat	0.4	0.1347	0.8195	0.0474	0.0067	0.956	0.5658	0.7109	0.8346	0.5357	0.0039	0.0005	0.6715	0.0008	0.0	0.6058	0.0011	0.0
100perc_5repeat	0.2	0.103	0.8786	0.0115	0.0016	0.7894	0.943	0.8594	0.8796	0.428	0.0057	0.0008	0.9085	0.0024	0.0	0.9353	0.0019	0.0
60perc_2repeat	0.4	0.0891	0.9002	0.0127	0.0018	0.938	0.7988	0.8628	0.9035	0.5219	0.0036	0.0005	0.6703	0.0009	0.0	0.635	0.0011	0.0
70perc_2repeat	0.4	0.0732	0.92	0.003	0.0004	0.9123	0.8809	0.8963	0.9199	0.507	0.0035	0.0005	0.6926	0.0009	0.0	0.681	0.0011	0.0
05perc_2repeat	0.5	0.0758	0.9091	0.0061	0.0009	0.9409	0.8198	0.8762	0.9106	0.6014	0.0046	0.0006	0.8962	0.0008	0.0	0.827	0.0013	0.0
90perc_2repeat	0.4	0.0662	0.9179	0.0039	0.0005	0.8711	0.9283	0.8988	0.918	0.4781	0.0023	0.0003	0.8138	0.001	0.0	0.8325	0.0009	0.0
100perc_2repeat	0.4	0.0681	0.9176	0.0034	0.0005	0.8702	0.929	0.8986	0.9184	0.4634	0.0018	0.0003	0.9177	0.0013	0.0	0.9312	0.0011	0.0
40perc_5repeat	0.4	0.2166	0.6563	0.0312	0.0044	0.9291	0.1322	0.2315	0.6477	0.5362	0.0034	0.0005	0.6193	0.0011	0.0	0.5424	0.0011	0.0
15perc_2repeat	0.5	0.0962	0.8815	0.0171	0.0024	0.9535	0.734	0.8295	0.8824	0.5871	0.0052	0.0007	0.8185	0.0011	0.0	0.7195	0.0015	0.0
70perc_5repeat	0.2	0.1796	0.7464	0.1158	0.0164	0.6321	0.9696	0.7653	0.7658	0.4819	0.004	0.0006	0.6093	0.0014	0.0	0.6421	0.0016	0.0
50perc_5repeat	0.4	0.157	0.7831	0.0588	0.0083	0.946	0.4736	0.6312	0.7967	0.5185	0.003	0.0004	0.5885	0.0008	0.0	0.5503	0.0007	0.0
30perc_2repeat	0.5	0.1375	0.8165	0.0521	0.0074	0.9553	0.5596	0.7058	0.8309	0.5657	0.0048	0.0007	0.7311	0.001	0.0	0.6265	0.0015	0.0
60perc_5repeat	0.4	0.1143	0.9078	0.0065	0.0009	0.88	0.887	0.8835	0.9093	0.5004	0.0025	0.0004	0.5849	0.0008	0.0	0.5841	0.0007	0.0
70perc_5repeat	0.4	0.1049	0.881	0.0132	0.0019	0.7882	0.9553	0.8637	0.8816	0.4813	0.0027	0.0004	0.6097	0.0007	0.0	0.6431	0.0009	0.0
90perc_5repeat	0.4	0.0823	0.8973	0.0052	0.0007	0.8164	0.9517	0.8789	0.8976	0.4466	0.0035	0.0005	0.7639	0.001	0.0	0.8181	0.0012	0.0
100perc_5repeat	0.4	0.0748	0.9109	0.0044	0.0006	0.8488	0.9404	0.8922	0.9109	0.4278	0.0031	0.0004	0.9071	0.0015	0.0	0.9347	0.0011	0.0
05perc_5repeat	0.5	0.0781	0.9059	0.007	0.001	0.9423	0.8098	0.871	0.9058	0.5997	0.0042	0.0006	0.8841	0.0008	0.0	0.8107	0.0014	0.0
15perc_5repeat	0.5	0.1123	0.8582	0.0282	0.004	0.9554	0.6698	0.7875	0.8626	0.5811	0.0033	0.0005	0.7869	0.0009	0.0	0.6801	0.0015	0.0
40perc_10repeat	0.4	0.2159	0.6318	0.0158	0.0022	0.9172	0.0654	0.1221	0.6271	0.5296	0.0023	0.0003	0.5841	0.0008	0.0	0.5194	0.0008	0.0
05perc_2repeat	0.4	0.0882	0.8949	0.0101	0.0014	0.9453	0.7766	0.8527	0.8956	0.6005	0.0047	0.0007	0.8968	0.001	0.0	0.8294	0.0015	0.0
70perc_10repeat	0.4	0.1901	0.7103	0.0946	0.0134	0.5874	0.9804	0.7346	0.7284	0.4711	0.0024	0.0003	0.57	0.0008	0.0	0.6259	0.001	0.0
15perc_2repeat	0.4	0.1276	0.8428	0.045	0.0064	0.9555	0.6288	0.7585	0.8557	0.5861	0.0061	0.0009	0.8188	0.0011	0.0	0.72	0.0018	0.0
90perc_10repeat	0.4	0.0989	0.8762	0.0103	0.0015	0.7765	0.9619	0.8593	0.8768	0.4306	0.0038	0.0005	0.7449	0.0009	0.0	0.8178	0.001	0.0
