Label	trainingSize	SquaredLoss_Mean	Accuracy_Mean	Accuracy_SD	Accuracy_SE	Precision_Mean	Recall_Mean	F1	Accuracy_Median	PriorClass0_Mean	PriorClass0_SD	PriorClass0_SE	ProbabilityEstimate_0given0_Mean 	ProbabilityEstimate_0given0_SD 	ProbabilityEstimate_0given0_SE 	ProbabilityEstimate_1given1_Mean	ProbabilityEstimate_1given1_SD	ProbabilityEstimate_1given1_SE
30perc_2repeat	0.25	0.3128	0.5084	0.0403	0.0029	0.4976	0.7801	0.6077	0.5028	0.5144	0.0274	0.0019	0.5687	0.003	0.0	0.5333	0.0033	0.0
100perc_2repeat	0.2	0.4099	0.4786	0.0115	0.0008	0.4744	0.9829	0.64	0.4775	0.4923	0.0136	0.001	0.6083	0.0034	0.0	0.6242	0.0038	0.0
60perc_10repeat	0.2	0.2937	0.4802	0.02	0.0014	0.4753	0.9485	0.6332	0.4758	0.498	0.0133	0.0009	0.5083	0.0016	0.0	0.5143	0.0016	0.0
5perc_5repeat	0.25	0.3366	0.5167	0.0451	0.0032	0.5038	0.7875	0.6145	0.5134	0.5236	0.0308	0.0022	0.6237	0.0039	0.0	0.5697	0.0042	0.0
40perc_2repeat	0.25	0.303	0.5038	0.0371	0.0026	0.4927	0.7793	0.6037	0.4978	0.5115	0.0233	0.0016	0.5556	0.0029	0.0	0.5241	0.003	0.0
100perc_5repeat	0.2	0.4161	0.4824	0.0201	0.0014	0.4766	0.9646	0.638	0.4783	0.4846	0.0273	0.0019	0.598	0.0038	0.0	0.6305	0.0044	0.0
15perc_5repeat	0.25	0.3182	0.5131	0.0423	0.003	0.5032	0.7636	0.6066	0.5129	0.519	0.0272	0.0019	0.5876	0.0033	0.0	0.5423	0.0035	0.0
15perc_2repeat	0.25	0.3275	0.5145	0.044	0.0031	0.5045	0.7556	0.6051	0.5122	0.5185	0.0292	0.0021	0.5985	0.0037	0.0	0.5498	0.0039	0.0
50perc_5repeat	0.25	0.289	0.4929	0.0324	0.0023	0.4837	0.8514	0.6169	0.4797	0.5049	0.0159	0.0011	0.5273	0.0018	0.0	0.5128	0.0021	0.0
40perc_5repeat	0.25	0.2885	0.5011	0.0371	0.0026	0.4903	0.7887	0.6047	0.4901	0.5079	0.0188	0.0013	0.5335	0.0022	0.0	0.5106	0.0022	0.0
80perc_5repeat	0.2	0.3522	0.4827	0.0219	0.0016	0.4771	0.9562	0.6366	0.4773	0.4928	0.0195	0.0014	0.5448	0.0024	0.0	0.5619	0.0029	0.0
5perc_10repeat	0.25	0.3373	0.516	0.0444	0.0031	0.505	0.7879	0.6155	0.5096	0.5229	0.0311	0.0022	0.622	0.0038	0.0	0.5694	0.0042	0.0
15perc_10repeat	0.25	0.3135	0.5134	0.0417	0.0029	0.5032	0.7514	0.6027	0.5159	0.5186	0.026	0.0018	0.5824	0.0031	0.0	0.5355	0.0034	0.0
5perc_2repeat	0.3	0.3168	0.5323	0.0503	0.0036	0.5184	0.7737	0.6209	0.532	0.5258	0.0286	0.002	0.6266	0.0032	0.0	0.5662	0.0036	0.0
50perc_2repeat	0.25	0.3044	0.5038	0.0393	0.0028	0.4919	0.7821	0.604	0.4942	0.5083	0.0229	0.0016	0.5455	0.0027	0.0	0.5231	0.0029	0.0
100perc_10repeat	0.2	0.4187	0.4838	0.0223	0.0016	0.4777	0.9548	0.6368	0.4788	0.4811	0.0335	0.0024	0.5926	0.0042	0.0	0.6329	0.0047	0.0
15perc_2repeat	0.3	0.3087	0.5264	0.0477	0.0034	0.5141	0.752	0.6107	0.5252	0.5212	0.0274	0.0019	0.6022	0.003	0.0	0.5477	0.0033	0.0
40perc_2repeat	0.3	0.2921	0.5152	0.0444	0.0031	0.5024	0.7684	0.6075	0.5202	0.5119	0.0224	0.0016	0.5565	0.0023	0.0	0.5241	0.0026	0.0
30perc_10repeat	0.25	0.2893	0.5028	0.0375	0.0027	0.4925	0.7699	0.6008	0.4982	0.511	0.018	0.0013	0.5423	0.0022	0.0	0.5117	0.0022	0.0
