Label	trainingSize	SquaredLoss_Mean	Accuracy_Mean	Accuracy_SD	Accuracy_SE	Precision_Mean	Recall_Mean	F1	Accuracy_Median	PriorClass0_Mean	PriorClass0_SD	PriorClass0_SE	ProbabilityEstimate_0given0_Mean 	ProbabilityEstimate_0given0_SD 	ProbabilityEstimate_0given0_SE 	ProbabilityEstimate_1given1_Mean	ProbabilityEstimate_1given1_SD	ProbabilityEstimate_1given1_SE
90perc_5repeat	0.05	0.4024	0.4959	0.0264	0.0019	0.4337	0.601	0.5038	0.4804	0.487	0.044	0.0031	0.5291	0.0116	0.0	0.5645	0.013	0.0
90perc_2repeat	0.05	0.393	0.4965	0.0246	0.0017	0.4607	0.5495	0.5012	0.4851	0.4961	0.0308	0.0022	0.5539	0.0126	0.0	0.5623	0.0135	0.0
60perc_2repeat	0.05	0.3759	0.5018	0.0266	0.0019	0.3678	0.406	0.386	0.5168	0.5038	0.044	0.0031	0.5388	0.0099	0.0	0.5028	0.0102	0.0
05_perc_10repeat	0.1	0.4187	0.5044	0.0289	0.002	0.3443	0.3773	0.3601	0.5197	0.5234	0.0549	0.0039	0.605	0.009	0.0	0.5531	0.0102	0.0
15perc_2repeat	0.05	0.4283	0.5012	0.0265	0.0019	0.2853	0.4202	0.3398	0.5175	0.5247	0.0785	0.0056	0.5639	0.0162	0.0	0.4813	0.0163	0.0
90perc_10repeat	0.05	0.4173	0.497	0.0265	0.0019	0.4211	0.5769	0.4869	0.4816	0.485	0.0537	0.0038	0.5093	0.0127	0.0	0.5699	0.0134	0.0
40perc_10repeat	0.05	0.355	0.5008	0.0269	0.0019	0.3215	0.4106	0.3606	0.5146	0.5102	0.0337	0.0024	0.5119	0.0078	0.0	0.4802	0.0074	0.0
50perc_5repeat	0.05	0.362	0.5039	0.0275	0.0019	0.3584	0.3827	0.3701	0.5201	0.5089	0.0356	0.0025	0.519	0.0086	0.0	0.4827	0.0093	0.0
60perc_5repeat	0.2	0.2826	0.5107	0.0378	0.0027	0.5072	0.5356	0.521	0.5158	0.4983	0.0156	0.0011	0.5207	0.0021	0.0	0.5237	0.0021	0.0
70perc_2repeat	0.2	0.3115	0.5191	0.0422	0.003	0.5282	0.4231	0.4699	0.5246	0.5014	0.0191	0.0013	0.5544	0.0029	0.0	0.5452	0.0028	0.0
05_perc_2repeat	0.25	0.3804	0.523	0.0381	0.0027	0.5129	0.2634	0.348	0.5268	0.5236	0.0323	0.0023	0.6271	0.004	0.0	0.5732	0.0042	0.0
80perc_2repeat	0.2	0.3206	0.518	0.0415	0.0029	0.5526	0.5559	0.5543	0.5219	0.4984	0.0179	0.0013	0.5628	0.0028	0.0	0.5681	0.0031	0.0
70perc_5repeat	0.2	0.2969	0.5127	0.0425	0.003	0.5121	0.628	0.5642	0.4996	0.4953	0.0171	0.0012	0.5278	0.0022	0.0	0.5397	0.0025	0.0
100perc_2repeat	0.2	0.3625	0.5181	0.0412	0.0029	0.545	0.7067	0.6154	0.5001	0.4923	0.0136	0.001	0.6083	0.0034	0.0	0.6242	0.0038	0.0
