Label	trainingSize	SquaredLoss_Mean	Accuracy_Mean	Accuracy_SD	Accuracy_SE	Precision_Mean	Recall_Mean	F1	Accuracy_Median	PriorClass0_Mean	PriorClass0_SD	PriorClass0_SE	ProbabilityEstimate_0given0_Mean 	ProbabilityEstimate_0given0_SD 	ProbabilityEstimate_0given0_SE 	ProbabilityEstimate_1given1_Mean	ProbabilityEstimate_1given1_SD	ProbabilityEstimate_1given1_SE
70perc_5repeat	0.4	0.3137	0.6741	0.0048	0.0007	0.0	0.0	0.0	0.6739	0.6719	0.0072	0.001	0.6502	0.0017	0.0	0.4225	0.0019	0.0
40perc_5repeat	0.4	0.3159	0.6726	0.0045	0.0006	0.0	0.0	0.0	0.6722	0.6741	0.0067	0.0009	0.6636	0.0012	0.0	0.4516	0.002	0.0
05perc_10repeat	0.4	0.3157	0.6725	0.0054	0.0008	0.0	0.0	0.0	0.6729	0.6743	0.0081	0.0011	0.6722	0.0017	0.0	0.4913	0.0025	0.0
90perc_5repeat	0.4	0.3154	0.673	0.0045	0.0006	0.0	0.0	0.0	0.6725	0.6735	0.0067	0.001	0.6479	0.0015	0.0	0.3944	0.0015	0.0
15perc_10repeat	0.4	0.3148	0.6734	0.0053	0.0008	0.0	0.0	0.0	0.673	0.6729	0.008	0.0011	0.6683	0.0017	0.0	0.4778	0.0026	0.0
30perc_10repeat	0.4	0.3156	0.6728	0.0047	0.0007	0.0	0.0	0.0	0.6725	0.6739	0.007	0.001	0.6634	0.0015	0.0	0.4606	0.0019	0.0
40perc_10repeat	0.4	0.3153	0.673	0.005	0.0007	0.0	0.0	0.0	0.6734	0.6735	0.0075	0.0011	0.6605	0.0014	0.0	0.4509	0.0021	0.0
50perc_10repeat	0.4	0.3162	0.6721	0.0051	0.0007	0.0	0.0	0.0	0.673	0.6749	0.0077	0.0011	0.6584	0.0014	0.0	0.4352	0.002	0.0
60perc_10repeat	0.4	0.3151	0.6729	0.0051	0.0007	0.0	0.0	0.0	0.6734	0.6736	0.0076	0.0011	0.6523	0.0016	0.0	0.4252	0.0018	0.0
70perc_10repeat	0.4	0.3156	0.6727	0.0039	0.0006	0.0	0.0	0.0	0.6726	0.6739	0.0059	0.0008	0.6504	0.0012	0.0	0.4109	0.0016	0.0
05perc_2repeat	0.7	0.3114	0.6733	0.0089	0.0013	0.004	0.0	0.0	0.6725	0.6732	0.0038	0.0005	0.6737	0.0009	0.0	0.4957	0.0012	0.0
90perc_10repeat	0.4	0.3148	0.6734	0.0049	0.0007	0.0	0.0	0.0	0.6736	0.673	0.0074	0.001	0.6432	0.0014	0.0	0.3853	0.0014	0.0
15perc_2repeat	0.7	0.316	0.6694	0.0094	0.0013	0.0	0.0	0.0	0.6697	0.6749	0.004	0.0006	0.6735	0.0008	0.0	0.4862	0.0013	0.0
60perc_2repeat	0.5	0.3146	0.6733	0.0065	0.0009	0.0	0.0	0.0	0.6742	0.6732	0.0065	0.0009	0.661	0.0013	0.0	0.4456	0.0018	0.0
30perc_2repeat	0.7	0.3134	0.6719	0.0093	0.0013	0.0	0.0	0.0	0.6733	0.6738	0.004	0.0006	0.6668	0.001	0.0	0.473	0.001	0.0
70perc_2repeat	0.5	0.3158	0.6722	0.0061	0.0009	0.0	0.0	0.0	0.6727	0.6742	0.0061	0.0009	0.6586	0.0013	0.0	0.4356	0.0014	0.0
90perc_2repeat	0.5	0.3145	0.6734	0.007	0.001	0.0	0.0	0.0	0.673	0.673	0.007	0.001	0.6517	0.0015	0.0	0.4163	0.0016	0.0
100perc_2repeat	0.4	0.3137	0.6742	0.0053	0.0007	0.0	0.0	0.0	0.6747	0.6717	0.0079	0.0011	0.6472	0.0018	0.0	0.409	0.002	0.0
40perc_2repeat	0.7	0.3116	0.6742	0.0099	0.0014	0.0	0.0	0.0	0.6745	0.6728	0.0042	0.0006	0.663	0.0009	0.0	0.4638	0.0013	0.0
30perc_5repeat	0.5	0.3138	0.6734	0.0053	0.0008	0.0	0.0	0.0	0.6732	0.673	0.0053	0.0008	0.6647	0.0012	0.0	0.4666	0.0017	0.0
50perc_2repeat	0.7	0.3119	0.6739	0.0093	0.0013	0.0	0.0	0.0	0.6736	0.6729	0.004	0.0006	0.6608	0.0007	0.0	0.4558	0.0011	0.0
05perc_5repeat	0.7	0.3106	0.674	0.0105	0.0015	0.0	0.0	0.0	0.6756	0.6729	0.0045	0.0006	0.6714	0.0009	0.0	0.4952	0.0012	0.0
40perc_5repeat	0.5	0.3133	0.6741	0.0046	0.0007	0.0	0.0	0.0	0.6742	0.6724	0.0046	0.0007	0.66	0.0013	0.0	0.4577	0.0017	0.0
05perc_2repeat	0.8	0.3101	0.6729	0.0107	0.0015	0.0	0.0	0.0	0.6732	0.6733	0.0027	0.0004	0.6731	0.0006	0.0	0.4954	0.0008	0.0
15perc_5repeat	0.7	0.3127	0.6725	0.0101	0.0014	0.0	0.0	0.0	0.6742	0.6735	0.0043	0.0006	0.6693	0.0009	0.0	0.4827	0.0013	0.0
60perc_2repeat	0.7	0.3115	0.6752	0.0104	0.0015	0.0	0.0	0.0	0.6759	0.6724	0.0044	0.0006	0.6598	0.0009	0.0	0.4469	0.0011	0.0
90perc_5repeat	0.5	0.315	0.6729	0.0063	0.0009	0.0	0.0	0.0	0.6722	0.6735	0.0063	0.0009	0.6459	0.0011	0.0	0.3968	0.0011	0.0
100perc_5repeat	0.5	0.314	0.674	0.0049	0.0007	0.0	0.0	0.0	0.6744	0.6724	0.0049	0.0007	0.6428	0.0012	0.0	0.3836	0.0011	0.0
70perc_2repeat	0.7	0.312	0.6746	0.0092	0.0013	0.0	0.0	0.0	0.6748	0.6726	0.0039	0.0006	0.6564	0.0009	0.0	0.4379	0.0011	0.0
70perc_5repeat	0.5	0.3149	0.6729	0.006	0.0009	0.0	0.0	0.0	0.672	0.6735	0.006	0.0009	0.6521	0.001	0.0	0.4204	0.0014	0.0
30perc_5repeat	0.7	0.3099	0.6756	0.0091	0.0013	0.0	0.0	0.0	0.6748	0.6722	0.0039	0.0005	0.6639	0.0007	0.0	0.469	0.0009	0.0
05perc_2repeat	0.5	0.3134	0.6736	0.0047	0.0007	0.0	0.0	0.0	0.6732	0.6728	0.0047	0.0007	0.6705	0.0012	0.0	0.4942	0.0017	0.0
15perc_2repeat	0.5	0.3146	0.6726	0.0068	0.001	0.0	0.0	0.0	0.6732	0.6738	0.0068	0.001	0.6707	0.0015	0.0	0.4854	0.0019	0.0
05perc_10repeat	0.7	0.3099	0.675	0.0084	0.0012	0.0	0.0	0.0	0.6753	0.6724	0.0036	0.0005	0.6718	0.0008	0.0	0.4938	0.0014	0.0
05perc_5repeat	0.8	0.308	0.6751	0.0125	0.0018	0.0	0.0	0.0	0.6765	0.6727	0.0031	0.0004	0.6726	0.0006	0.0	0.4951	0.001	0.0
15perc_2repeat	0.8	0.3132	0.6706	0.0135	0.0019	0.0	0.0	0.0	0.6715	0.6739	0.0034	0.0005	0.6715	0.0007	0.0	0.4873	0.001	0.0
