0.3	0.2008	0.7202	0.0182	0.0058	0.7233	0.6658	0.6934	0.7373	0.008	0.0025	0.6948	0.0437	0.0138	0.737	0.0101	0.0032	0.0	0.0	0.0	0.4265	0.2183
0.3	0.2004	0.7209	0.0181	0.0057	0.7221	0.6696	0.6949	0.7373	0.008	0.0025	0.6942	0.0441	0.0139	0.737	0.0101	0.0032	0.0	0.0	0.0	0.4265	0.2184
0.3	0.2007	0.7202	0.0179	0.0057	0.7235	0.6655	0.6933	0.7373	0.008	0.0025	0.694	0.0439	0.0139	0.737	0.0101	0.0032	0.0	0.0	0.0	0.4265	0.2183
0.3	0.2003	0.7212	0.0181	0.0057	0.7223	0.6701	0.6952	0.7373	0.008	0.0025	0.6948	0.0431	0.0136	0.737	0.0101	0.0032	0.0	0.0	0.0	0.4265	0.2181
0.3	0.2003	0.7212	0.0179	0.0056	0.7223	0.6704	0.6953	0.7373	0.008	0.0025	0.6947	0.0434	0.0137	0.737	0.0101	0.0032	0.0	0.0	0.0	0.4265	0.2183
0.3	0.2007	0.7199	0.0184	0.0058	0.7232	0.6652	0.693	0.7373	0.008	0.0025	0.6941	0.044	0.0139	0.737	0.0101	0.0032	0.0	0.0	0.0	0.4265	0.2184
0.3	0.2008	0.7198	0.0183	0.0058	0.7227	0.6653	0.6928	0.7373	0.008	0.0025	0.6941	0.044	0.0139	0.737	0.0101	0.0032	0.0	0.0	0.0	0.4265	0.2184
0.3	0.2003	0.7212	0.0183	0.0058	0.7224	0.6701	0.6952	0.7373	0.008	0.0025	0.6942	0.0434	0.0137	0.737	0.0101	0.0032	0.0	0.0	0.0	0.4265	0.2184
0.3	0.2007	0.7198	0.0186	0.0059	0.723	0.6647	0.6926	0.7373	0.008	0.0025	0.6952	0.0434	0.0137	0.737	0.0101	0.0032	0.0	0.0	0.0	0.4265	0.2182
0.35	0.1976	0.7193	0.0193	0.0061	0.7247	0.6678	0.6951	0.733	0.0189	0.006	0.6985	0.0548	0.0173	0.7275	0.0189	0.006	0.0	0.0	0.0	0.3784	0.2127
0.35	0.1977	0.7182	0.0194	0.0061	0.7234	0.6663	0.6937	0.733	0.0189	0.006	0.6984	0.0543	0.0172	0.7275	0.0189	0.006	0.0	0.0	0.0	0.3784	0.2126
0.35	0.1976	0.719	0.0189	0.006	0.7243	0.6675	0.6947	0.733	0.0189	0.006	0.6984	0.0551	0.0174	0.7275	0.0189	0.006	0.0	0.0	0.0	0.3784	0.2126
0.35	0.1978	0.7184	0.0192	0.0061	0.7238	0.6666	0.694	0.733	0.0189	0.006	0.6981	0.0545	0.0172	0.7275	0.0189	0.006	0.0	0.0	0.0	0.3784	0.2126
0.35	0.1976	0.719	0.0189	0.006	0.7247	0.6666	0.6944	0.733	0.0189	0.006	0.6983	0.0546	0.0173	0.7275	0.0189	0.006	0.0	0.0	0.0	0.3784	0.2126
0.35	0.1976	0.7184	0.0196	0.0062	0.7234	0.6671	0.6941	0.733	0.0189	0.006	0.698	0.0541	0.0171	0.7275	0.0189	0.006	0.0	0.0	0.0	0.3784	0.2126
0.35	0.1975	0.7188	0.0189	0.006	0.724	0.6673	0.6945	0.733	0.0189	0.006	0.6985	0.0554	0.0175	0.7275	0.0189	0.006	0.0	0.0	0.0	0.3784	0.2126
0.35	0.1975	0.7188	0.019	0.006	0.7238	0.6677	0.6946	0.733	0.0189	0.006	0.6986	0.0548	0.0173	0.7275	0.0189	0.006	0.0	0.0	0.0	0.3784	0.2126
0.35	0.1977	0.7195	0.0189	0.006	0.725	0.6678	0.6952	0.733	0.0189	0.006	0.6979	0.0546	0.0173	0.7275	0.0189	0.006	0.0	0.0	0.0	0.3784	0.2126
0.35	0.1976	0.719	0.0189	0.006	0.7245	0.6671	0.6947	0.733	0.0189	0.006	0.6983	0.0543	0.0172	0.7275	0.0189	0.006	0.0	0.0	0.0	0.3784	0.2126
0.35	0.1977	0.7191	0.0192	0.0061	0.7247	0.6671	0.6947	0.733	0.0189	0.006	0.6981	0.0548	0.0173	0.7275	0.0189	0.006	0.0	0.0	0.0	0.3784	0.2127
0.35	0.1976	0.7189	0.0191	0.0061	0.7246	0.6664	0.6943	0.733	0.0189	0.006	0.6981	0.0546	0.0173	0.7275	0.0189	0.006	0.0	0.0	0.0	0.3784	0.2125
0.35	0.1976	0.719	0.0193	0.0061	0.7245	0.6673	0.6947	0.733	0.0189	0.006	0.6983	0.0543	0.0172	0.7275	0.0189	0.006	0.0	0.0	0.0	0.3784	0.2126
0.35	0.1975	0.7192	0.0192	0.0061	0.7245	0.668	0.6951	0.733	0.0189	0.006	0.6981	0.0547	0.0173	0.7275	0.0189	0.006	0.0	0.0	0.0	0.3784	0.2126
0.35	0.1976	0.7196	0.0201	0.0064	0.7249	0.6681	0.6954	0.733	0.0189	0.006	0.6979	0.055	0.0174	0.7275	0.0189	0.006	0.0	0.0	0.0	0.3784	0.2127
0.35	0.1976	0.719	0.0194	0.0061	0.7243	0.6678	0.6949	0.733	0.0189	0.006	0.698	0.0546	0.0173	0.7275	0.0189	0.006	0.0	0.0	0.0	0.3784	0.2126
0.35	0.1977	0.7187	0.0192	0.0061	0.7239	0.6672	0.6944	0.733	0.0189	0.006	0.6982	0.0543	0.0172	0.7275	0.0189	0.006	0.0	0.0	0.0	0.3784	0.2126
0.35	0.1975	0.7189	0.0192	0.0061	0.7242	0.6673	0.6946	0.733	0.0189	0.006	0.6982	0.055	0.0174	0.7275	0.0189	0.006	0.0	0.0	0.0	0.3784	0.2127
0.35	0.1978	0.7185	0.019	0.006	0.7237	0.6671	0.6942	0.733	0.0189	0.006	0.6982	0.0545	0.0172	0.7275	0.0189	0.006	0.0	0.0	0.0	0.3784	0.2126
0.35	0.1978	0.7185	0.0189	0.006	0.7241	0.6663	0.694	0.733	0.0189	0.006	0.6985	0.055	0.0174	0.7275	0.0189	0.006	0.0	0.0	0.0	0.3784	0.2126
0.35	0.1976	0.7187	0.0191	0.006	0.7244	0.6665	0.6942	0.733	0.0189	0.006	0.6982	0.0547	0.0173	0.7275	0.0189	0.006	0.0	0.0	0.0	0.3784	0.2126
0.35	0.1976	0.7191	0.019	0.006	0.7243	0.6677	0.6949	0.733	0.0189	0.006	0.6979	0.0544	0.0172	0.7275	0.0189	0.006	0.0	0.0	0.0	0.3784	0.2127
0.35	0.1976	0.7195	0.0197	0.0062	0.7244	0.6688	0.6955	0.733	0.0189	0.006	0.6984	0.0547	0.0173	0.7275	0.0189	0.006	0.0	0.0	0.0	0.3784	0.2126
0.35	0.1979	0.7184	0.0195	0.0062	0.7237	0.6665	0.6939	0.733	0.0189	0.006	0.698	0.0542	0.0171	0.7275	0.0189	0.006	0.0	0.0	0.0	0.3784	0.2126
0.35	0.1977	0.7194	0.019	0.006	0.7252	0.6671	0.6949	0.733	0.0189	0.006	0.6979	0.0543	0.0172	0.7275	0.0189	0.006	0.0	0.0	0.0	0.3784	0.2126
0.35	0.1977	0.7191	0.0195	0.0062	0.7248	0.667	0.6947	0.733	0.0189	0.006	0.6985	0.0546	0.0173	0.7275	0.0189	0.006	0.0	0.0	0.0	0.3784	0.2126
0.35	0.1976	0.719	0.0189	0.006	0.7242	0.6676	0.6947	0.733	0.0189	0.006	0.6982	0.0547	0.0173	0.7275	0.0189	0.006	0.0	0.0	0.0	0.3784	0.2125
0.35	0.1994	0.7148	0.0296	0.0094	0.7199	0.6681	0.6931	0.733	0.0189	0.006	0.698	0.0546	0.0173	0.7275	0.0189	0.006	0.0	0.0	0.0	0.3784	0.2126
0.35	0.1977	0.7191	0.0189	0.006	0.7241	0.6681	0.695	0.733	0.0189	0.006	0.6981	0.0546	0.0173	0.7275	0.0189	0.006	0.0	0.0	0.0	0.3784	0.2126
0.35	0.1976	0.7192	0.0195	0.0062	0.7248	0.6672	0.6948	0.733	0.0189	0.006	0.698	0.0547	0.0173	0.7275	0.0189	0.006	0.0	0.0	0.0	0.3784	0.2127
0.4	0.1998	0.7175	0.0323	0.0102	0.7086	0.6974	0.703	0.7371	0.0105	0.0033	0.7095	0.0437	0.0138	0.7301	0.0138	0.0044	0.0	0.0	0.0	0.4463	0.2057
0.4	0.1995	0.7177	0.0311	0.0098	0.709	0.6968	0.7028	0.7371	0.0105	0.0033	0.7098	0.0439	0.0139	0.7301	0.0138	0.0044	0.0	0.0	0.0	0.4463	0.2056
0.4	0.1992	0.718	0.0313	0.0099	0.7092	0.6966	0.7029	0.7371	0.0105	0.0033	0.709	0.0439	0.0139	0.7301	0.0138	0.0044	0.0	0.0	0.0	0.4463	0.2057
0.4	0.1994	0.7176	0.0306	0.0097	0.7087	0.6964	0.7025	0.7371	0.0105	0.0033	0.709	0.0444	0.0141	0.7301	0.0138	0.0044	0.0	0.0	0.0	0.4463	0.2057
0.4	0.1995	0.7179	0.0311	0.0098	0.7091	0.697	0.703	0.7371	0.0105	0.0033	0.7093	0.0441	0.0139	0.7301	0.0138	0.0044	0.0	0.0	0.0	0.4463	0.2057
0.4	0.1994	0.7178	0.0312	0.0099	0.7086	0.6978	0.7031	0.7371	0.0105	0.0033	0.7096	0.0441	0.014	0.7301	0.0138	0.0044	0.0	0.0	0.0	0.4463	0.2057
0.4	0.1995	0.7179	0.0309	0.0098	0.7091	0.6968	0.7029	0.7371	0.0105	0.0033	0.7092	0.0438	0.0139	0.7301	0.0138	0.0044	0.0	0.0	0.0	0.4463	0.2057
0.4	0.1997	0.7176	0.0323	0.0102	0.7082	0.6982	0.7032	0.7371	0.0105	0.0033	0.7094	0.0435	0.0138	0.7301	0.0138	0.0044	0.0	0.0	0.0	0.4463	0.2057
0.4	0.1996	0.7174	0.0311	0.0098	0.7086	0.6962	0.7023	0.7371	0.0105	0.0033	0.7093	0.0437	0.0138	0.7301	0.0138	0.0044	0.0	0.0	0.0	0.4463	0.2057
0.4	0.1996	0.7178	0.0321	0.0101	0.7086	0.6982	0.7034	0.7371	0.0105	0.0033	0.7095	0.0438	0.0139	0.7301	0.0138	0.0044	0.0	0.0	0.0	0.4463	0.2057
0.4	0.1993	0.7178	0.0307	0.0097	0.7085	0.6974	0.7029	0.7371	0.0105	0.0033	0.7097	0.0439	0.0139	0.7301	0.0138	0.0044	0.0	0.0	0.0	0.4463	0.2057
0.4	0.1994	0.7178	0.0309	0.0098	0.709	0.6969	0.7029	0.7371	0.0105	0.0033	0.7097	0.0435	0.0138	0.7301	0.0138	0.0044	0.0	0.0	0.0	0.4463	0.2059
0.4	0.1997	0.7173	0.0319	0.0101	0.7087	0.6964	0.7025	0.7371	0.0105	0.0033	0.7088	0.0445	0.0141	0.7301	0.0138	0.0044	0.0	0.0	0.0	0.4463	0.2056
0.4	0.1995	0.7175	0.0304	0.0096	0.7085	0.6965	0.7025	0.7371	0.0105	0.0033	0.7093	0.0436	0.0138	0.7301	0.0138	0.0044	0.0	0.0	0.0	0.4463	0.2058
0.4	0.1996	0.7177	0.0312	0.0099	0.7088	0.6968	0.7028	0.7371	0.0105	0.0033	0.7093	0.0437	0.0138	0.7301	0.0138	0.0044	0.0	0.0	0.0	0.4463	0.2058
