Label	trainingSize	SquaredLoss_Mean	Accuracy_Mean	Accuracy_SD	Accuracy_SE	Precision_Mean	Recall_Mean	F1	Accuracy_Median	PriorClass0_Mean	PriorClass0_SD	PriorClass0_SE	ProbabilityEstimate_0given0_Mean 	ProbabilityEstimate_0given0_SD 	ProbabilityEstimate_0given0_SE 	ProbabilityEstimate_1given1_Mean	ProbabilityEstimate_1given1_SD	ProbabilityEstimate_1given1_SE
15perc_10repeat	0.1	0.2298	0.7525	0.0897	0.0127	0.9361	0.3916	0.5522	0.7798	0.6077	0.015	0.0021	0.9419	0.0025	0.0	0.9009	0.0039	0.0
50perc_10repeat	0.1	0.2525	0.7292	0.0906	0.0128	0.9362	0.3292	0.4871	0.7292	0.6076	0.0121	0.0017	0.9416	0.0027	0.0	0.8983	0.0043	0.0
90perc_2repeat	0.2	0.1334	0.8504	0.044	0.0062	0.9506	0.6534	0.7745	0.8593	0.6085	0.0108	0.0015	0.9435	0.0012	0.0	0.8988	0.0023	0.0
70perc_2repeat	0.2	0.129	0.8542	0.0248	0.0035	0.9477	0.6654	0.7819	0.8543	0.6087	0.0099	0.0014	0.9357	0.0019	0.0	0.8894	0.003	0.0
30perc_5repeat	0.2	0.1244	0.8596	0.0248	0.0035	0.9473	0.6804	0.792	0.864	0.6075	0.0106	0.0015	0.9394	0.0019	0.0	0.8958	0.0026	0.0
5perc_5repeat	0.2	0.1257	0.8582	0.0292	0.0041	0.9471	0.6769	0.7895	0.8646	0.6081	0.0083	0.0012	0.9422	0.0015	0.0	0.8991	0.0026	0.0
15perc_5repeat	0.2	0.1214	0.8631	0.0284	0.004	0.9472	0.6894	0.798	0.8658	0.6064	0.0081	0.0012	0.9425	0.0015	0.0	0.9021	0.0024	0.0
5perc_2repeat	0.4	0.0783	0.9089	0.0063	0.0009	0.9361	0.8236	0.8762	0.9103	0.6072	0.0058	0.0008	0.9392	0.0011	0.0	0.8961	0.0016	0.0
40perc_5repeat	0.2	0.1258	0.8581	0.0253	0.0036	0.948	0.6759	0.7891	0.863	0.6086	0.0091	0.0013	0.9413	0.0017	0.0	0.8989	0.0026	0.0
50perc_5repeat	0.2	0.1309	0.853	0.04	0.0057	0.9487	0.6621	0.7799	0.8625	0.611	0.0107	0.0015	0.9408	0.002	0.0	0.8968	0.0027	0.0
60perc_2repeat	0.2	0.1336	0.8497	0.0309	0.0044	0.9499	0.6526	0.7737	0.8558	0.6104	0.0096	0.0014	0.94	0.0017	0.0	0.8931	0.0027	0.0
70perc_5repeat	0.2	0.1211	0.8628	0.0196	0.0028	0.9455	0.6897	0.7976	0.8621	0.6058	0.0094	0.0013	0.9387	0.0019	0.0	0.8968	0.0029	0.0
100perc_10repeat	0.1	0.2511	0.7312	0.0974	0.0138	0.9265	0.3351	0.4922	0.7623	0.6087	0.0143	0.002	0.9403	0.0027	0.0	0.8943	0.0047	0.0
60perc_5repeat	0.2	0.1264	0.8574	0.0334	0.0047	0.9485	0.6741	0.7881	0.8622	0.6083	0.0101	0.0014	0.9411	0.0019	0.0	0.8973	0.003	0.0
100perc_2repeat	0.2	0.1241	0.8601	0.0243	0.0034	0.947	0.6821	0.793	0.8645	0.6073	0.0098	0.0014	0.9403	0.0017	0.0	0.899	0.0026	0.0
15perc_2repeat	0.4	0.0775	0.9107	0.0048	0.0007	0.9364	0.8278	0.8788	0.9111	0.6068	0.0064	0.0009	0.9402	0.0011	0.0	0.8995	0.0016	0.0
5perc_10repeat	0.2	0.1246	0.8595	0.0205	0.0029	0.9485	0.679	0.7915	0.8617	0.6089	0.0087	0.0012	0.9398	0.0018	0.0	0.8971	0.0027	0.0
15perc_10repeat	0.2	0.1282	0.8557	0.0267	0.0038	0.9478	0.6698	0.7849	0.8605	0.609	0.0079	0.0011	0.9403	0.002	0.0	0.8967	0.003	0.0
40perc_10repeat	0.2	0.1355	0.8472	0.0417	0.0059	0.9484	0.6468	0.7691	0.8557	0.6098	0.0083	0.0012	0.939	0.002	0.0	0.8933	0.0028	0.0
90perc_5repeat	0.2	0.1234	0.8607	0.0227	0.0032	0.9461	0.6843	0.7942	0.8606	0.6089	0.0084	0.0012	0.9432	0.0013	0.0	0.9015	0.0024	0.0
30perc_10repeat	0.2	0.1306	0.853	0.0391	0.0055	0.9467	0.6629	0.7798	0.8627	0.6087	0.0107	0.0015	0.9404	0.0015	0.0	0.8958	0.0026	0.0
60perc_10repeat	0.2	0.1319	0.8517	0.0265	0.0037	0.9509	0.6564	0.7767	0.8575	0.6092	0.0078	0.0011	0.9415	0.0021	0.0	0.8969	0.0031	0.0
100perc_5repeat	0.2	0.128	0.8552	0.0323	0.0046	0.9471	0.6696	0.7846	0.8622	0.61	0.0101	0.0014	0.9373	0.0018	0.0	0.8928	0.0028	0.0
5perc_5repeat	0.4	0.0785	0.9093	0.0053	0.0007	0.9373	0.8237	0.8768	0.9096	0.6081	0.0052	0.0007	0.9401	0.001	0.0	0.8973	0.0015	0.0
70perc_10repeat	0.2	0.1339	0.8493	0.0425	0.006	0.9471	0.6528	0.7729	0.86	0.6093	0.0086	0.0012	0.9394	0.0019	0.0	0.8938	0.0028	0.0
50perc_10repeat	0.2	0.1233	0.8609	0.021	0.003	0.9482	0.6828	0.7939	0.8657	0.6071	0.0082	0.0012	0.9406	0.0019	0.0	0.8978	0.0024	0.0
90perc_10repeat	0.2	0.1249	0.8591	0.0281	0.004	0.9486	0.6781	0.7908	0.8654	0.6106	0.0075	0.0011	0.9388	0.002	0.0	0.8963	0.0027	0.0
100perc_10repeat	0.2	0.1228	0.861	0.0227	0.0032	0.9467	0.6843	0.7944	0.8599	0.6073	0.0088	0.0012	0.9363	0.0019	0.0	0.8937	0.0026	0.0
5perc_10repeat	0.4	0.0782	0.9094	0.0059	0.0008	0.9357	0.8254	0.8771	0.9094	0.6074	0.0062	0.0009	0.9407	0.0011	0.0	0.8997	0.0013	0.0
30perc_2repeat	0.4	0.078	0.9099	0.0056	0.0008	0.9371	0.8254	0.8777	0.9106	0.6078	0.0061	0.0009	0.9417	0.0009	0.0	0.9001	0.0013	0.0
70perc_2repeat	0.4	0.0785	0.9091	0.0062	0.0009	0.936	0.825	0.877	0.9099	0.6093	0.006	0.0008	0.9401	0.0009	0.0	0.897	0.0014	0.0
90perc_2repeat	0.4	0.0787	0.9089	0.005	0.0007	0.9353	0.8245	0.8764	0.9093	0.6081	0.0046	0.0006	0.9394	0.0009	0.0	0.8956	0.0013	0.0
15perc_2repeat	0.5	0.0696	0.9193	0.0038	0.0005	0.9344	0.8538	0.8923	0.9196	0.6079	0.0041	0.0006	0.9394	0.0008	0.0	0.896	0.0012	0.0
30perc_2repeat	0.5	0.0704	0.9183	0.0044	0.0006	0.9347	0.8504	0.8905	0.9189	0.6071	0.0056	0.0008	0.9405	0.0008	0.0	0.8973	0.0014	0.0
40perc_2repeat	0.5	0.0714	0.9173	0.0042	0.0006	0.9341	0.8488	0.8894	0.9167	0.608	0.0055	0.0008	0.941	0.0008	0.0	0.8988	0.0012	0.0
90perc_5repeat	0.4	0.0777	0.91	0.0049	0.0007	0.9353	0.827	0.8779	0.9099	0.6072	0.0059	0.0008	0.9396	0.001	0.0	0.8967	0.0016	0.0
60perc_2repeat	0.5	0.0698	0.9189	0.0039	0.0006	0.9343	0.8528	0.8917	0.9192	0.6078	0.0039	0.0005	0.9399	0.0008	0.0	0.8982	0.0014	0.0
100perc_5repeat	0.4	0.0785	0.9089	0.0055	0.0008	0.9358	0.8244	0.8766	0.9096	0.6088	0.0055	0.0008	0.9381	0.0009	0.0	0.8944	0.0014	0.0
50perc_2repeat	0.5	0.0704	0.9184	0.0052	0.0007	0.9343	0.8515	0.891	0.9182	0.6081	0.0049	0.0007	0.9403	0.0009	0.0	0.8975	0.0015	0.0
5perc_5repeat	0.5	0.07	0.9186	0.0039	0.0006	0.9334	0.8532	0.8915	0.9193	0.6083	0.0042	0.0006	0.9381	0.0007	0.0	0.8948	0.0012	0.0
70perc_2repeat	0.5	0.0702	0.9184	0.0039	0.0005	0.9352	0.8508	0.891	0.918	0.6081	0.004	0.0006	0.9402	0.0009	0.0	0.8973	0.0013	0.0
90perc_2repeat	0.5	0.0703	0.9184	0.0044	0.0006	0.9347	0.8516	0.8912	0.9179	0.6087	0.005	0.0007	0.9412	0.0009	0.0	0.8978	0.0012	0.0
15perc_5repeat	0.5	0.0707	0.9181	0.0039	0.0005	0.9353	0.8497	0.8904	0.9183	0.608	0.005	0.0007	0.9428	0.0009	0.0	0.9013	0.0012	0.0
30perc_5repeat	0.5	0.0714	0.9172	0.0037	0.0005	0.9349	0.8479	0.8893	0.9174	0.6085	0.0041	0.0006	0.9404	0.0009	0.0	0.8975	0.0015	0.0
40perc_5repeat	0.5	0.0706	0.9182	0.0042	0.0006	0.9361	0.8498	0.8908	0.9182	0.609	0.0034	0.0005	0.9406	0.0007	0.0	0.898	0.0011	0.0
15perc_5repeat	0.4	0.0782	0.9092	0.0055	0.0008	0.9373	0.8235	0.8767	0.9109	0.6081	0.0058	0.0008	0.9416	0.0009	0.0	0.901	0.0013	0.0
60perc_5repeat	0.5	0.0709	0.9181	0.0037	0.0005	0.9336	0.851	0.8904	0.9184	0.6074	0.0047	0.0007	0.9418	0.0009	0.0	0.8996	0.0014	0.0
100perc_2repeat	0.5	0.0706	0.918	0.0031	0.0004	0.934	0.8506	0.8904	0.9176	0.6079	0.0045	0.0006	0.9398	0.0008	0.0	0.8965	0.0012	0.0
70perc_5repeat	0.5	0.0698	0.9189	0.0032	0.0005	0.9344	0.8528	0.8917	0.9191	0.6079	0.0042	0.0006	0.939	0.0008	0.0	0.8955	0.0013	0.0
60perc_10repeat	0.4	0.0799	0.9077	0.0065	0.0009	0.9381	0.8187	0.8744	0.9088	0.6089	0.0059	0.0008	0.9399	0.0011	0.0	0.8954	0.0018	0.0
50perc_5repeat	0.5	0.0701	0.9183	0.0038	0.0005	0.9346	0.8509	0.8908	0.9184	0.6082	0.0042	0.0006	0.9396	0.0009	0.0	0.8957	0.0013	0.0
