Label	trainingSize	SquaredLoss_Mean	Accuracy_Mean	Accuracy_SD	Accuracy_SE	Precision_Mean	Recall_Mean	F1	Accuracy_Median	PriorClass0_Mean	PriorClass0_SD	PriorClass0_SE	ProbabilityEstimate_0given0_Mean 	ProbabilityEstimate_0given0_SD 	ProbabilityEstimate_0given0_SE 	ProbabilityEstimate_1given1_Mean	ProbabilityEstimate_1given1_SD	ProbabilityEstimate_1given1_SE
60perc_10repeat	0.05	0.3293	0.6484	0.2039	0.0144	0.5892	0.6978	0.6389	0.5202	0.4813	0.0608	0.0043	0.6425	0.0086	0.0	0.6673	0.0091	0.0
05perc_2repeat	0.2	0.0474	0.9459	0.0196	0.0014	0.9268	0.9746	0.9501	0.9476	0.4812	0.0275	0.0019	0.8845	0.0024	0.0	0.8929	0.0021	0.0
15perc_2repeat	0.2	0.0477	0.9452	0.0279	0.002	0.9263	0.9707	0.948	0.9478	0.4815	0.0289	0.002	0.8604	0.0023	0.0	0.8666	0.0023	0.0
05perc_5repeat	0.2	0.0468	0.9465	0.0072	0.0005	0.9261	0.9752	0.95	0.9474	0.4779	0.0282	0.002	0.8797	0.0025	0.0	0.8909	0.0018	0.0
30perc_2repeat	0.2	0.0525	0.9405	0.0435	0.0031	0.9193	0.9755	0.9466	0.9467	0.4767	0.0282	0.002	0.8091	0.0029	0.0	0.8309	0.0022	0.0
40perc_2repeat	0.2	0.0536	0.9396	0.0483	0.0034	0.9212	0.9707	0.9453	0.9477	0.4796	0.0281	0.002	0.7889	0.0029	0.0	0.7988	0.0027	0.0
50perc_2repeat	0.2	0.0625	0.9307	0.0777	0.0055	0.9175	0.9583	0.9375	0.9469	0.482	0.028	0.002	0.7589	0.0031	0.0	0.7676	0.003	0.0
60perc_2repeat	0.2	0.0784	0.9137	0.1022	0.0072	0.8957	0.9637	0.9284	0.9454	0.4792	0.0273	0.0019	0.7265	0.0033	0.0	0.748	0.003	0.0
15perc_5repeat	0.2	0.0467	0.9462	0.007	0.0005	0.9256	0.9752	0.9497	0.9464	0.4771	0.0273	0.0019	0.8493	0.0023	0.0	0.8598	0.0022	0.0
30perc_5repeat	0.2	0.0546	0.9379	0.052	0.0037	0.9172	0.9748	0.9451	0.9467	0.4787	0.0283	0.002	0.7909	0.003	0.0	0.809	0.0024	0.0
40perc_5repeat	0.2	0.0611	0.9321	0.0696	0.0049	0.9184	0.9638	0.9406	0.9467	0.4802	0.0291	0.0021	0.7594	0.0029	0.0	0.7696	0.0028	0.0
100perc_2repeat	0.1	0.2989	0.6766	0.2136	0.0151	0.6765	0.7344	0.7043	0.5231	0.4783	0.0438	0.0031	0.6088	0.0062	0.0	0.6399	0.0059	0.0
50perc_5repeat	0.2	0.0756	0.917	0.1023	0.0072	0.9049	0.9534	0.9285	0.9458	0.4837	0.0273	0.0019	0.7227	0.003	0.0	0.7362	0.003	0.0
100perc_5repeat	0.1	0.3712	0.5772	0.1611	0.0114	0.5365	0.6414	0.5843	0.5168	0.4802	0.0436	0.0031	0.5408	0.0063	0.0	0.5753	0.0059	0.0
60perc_5repeat	0.2	0.1085	0.8825	0.1443	0.0102	0.8678	0.9565	0.91	0.9433	0.4767	0.0283	0.002	0.6797	0.0034	0.0	0.7116	0.003	0.0
05perc_10repeat	0.2	0.0465	0.9468	0.0118	0.0008	0.9274	0.9748	0.9505	0.9478	0.4788	0.0287	0.002	0.8812	0.0023	0.0	0.8902	0.002	0.0
15perc_10repeat	0.2	0.0476	0.9453	0.0135	0.001	0.9252	0.9747	0.9493	0.9466	0.48	0.0283	0.002	0.8437	0.0026	0.0	0.8556	0.0022	0.0
100perc_10repeat	0.1	0.3977	0.5294	0.1017	0.0072	0.4472	0.6285	0.5226	0.515	0.4753	0.0444	0.0031	0.5078	0.0058	0.0	0.5507	0.0057	0.0
30perc_10repeat	0.2	0.0557	0.9374	0.0562	0.004	0.9168	0.9656	0.9406	0.9465	0.4786	0.0259	0.0018	0.7827	0.0026	0.0	0.7977	0.0026	0.0
50perc_10repeat	0.2	0.0823	0.9102	0.1123	0.0079	0.8952	0.9501	0.9219	0.9445	0.4806	0.0281	0.002	0.7066	0.0031	0.0	0.725	0.0029	0.0
