Label	trainingSize	SquaredLoss_Mean	Accuracy_Mean	Accuracy_SD	Accuracy_SE	Precision_Mean	Recall_Mean	F1	Accuracy_Median	PriorClass0_Mean	PriorClass0_SD	PriorClass0_SE	ProbabilityEstimate_0given0_Mean 	ProbabilityEstimate_0given0_SD 	ProbabilityEstimate_0given0_SE 	ProbabilityEstimate_1given1_Mean	ProbabilityEstimate_1given1_SD	ProbabilityEstimate_1given1_SE
15perc_5repeat	0.2	0.1301	0.8536	0.038	0.0054	0.9481	0.6639	0.781	0.8576	0.609	0.0109	0.0015	0.9406	0.0016	0.0	0.8961	0.0026	0.0
70perc_2repeat	0.2	0.1238	0.8603	0.0218	0.0031	0.9475	0.6822	0.7932	0.864	0.6087	0.0105	0.0015	0.9412	0.0014	0.0	0.8992	0.0022	0.0
60perc_2repeat	0.2	0.1237	0.8605	0.02	0.0028	0.9485	0.6822	0.7936	0.8618	0.6093	0.0083	0.0012	0.9396	0.002	0.0	0.898	0.0025	0.0
70perc_10repeat	0.2	0.129	0.8547	0.031	0.0044	0.9488	0.6662	0.7828	0.8629	0.6097	0.0095	0.0013	0.9411	0.0015	0.0	0.8971	0.0026	0.0
50perc_10repeat	0.2	0.1258	0.8579	0.0279	0.0039	0.9481	0.675	0.7886	0.8615	0.6074	0.0089	0.0013	0.9397	0.0017	0.0	0.8955	0.0028	0.0
60perc_10repeat	0.2	0.128	0.8556	0.032	0.0045	0.9485	0.6688	0.7845	0.8576	0.6083	0.0086	0.0012	0.939	0.0019	0.0	0.894	0.0029	0.0
50perc_5repeat	0.2	0.1278	0.8558	0.026	0.0037	0.9479	0.6697	0.7849	0.8579	0.6079	0.0087	0.0012	0.939	0.002	0.0	0.8941	0.0028	0.0
100perc_2repeat	0.2	0.1225	0.8612	0.0291	0.0041	0.9477	0.6843	0.7948	0.8673	0.6066	0.0083	0.0012	0.9374	0.0021	0.0	0.8954	0.0028	0.0
90perc_5repeat	0.2	0.1311	0.8527	0.0258	0.0037	0.9508	0.6596	0.7788	0.8543	0.6106	0.009	0.0013	0.9415	0.0019	0.0	0.8974	0.003	0.0
40perc_10repeat	0.2	0.1283	0.8555	0.0258	0.0037	0.9498	0.6674	0.7839	0.8624	0.6085	0.0071	0.001	0.9407	0.0015	0.0	0.8959	0.0025	0.0
70perc_5repeat	0.2	0.1393	0.8443	0.0514	0.0073	0.9469	0.6388	0.7629	0.8518	0.6108	0.0113	0.0016	0.9427	0.0019	0.0	0.8957	0.0034	0.0
90perc_10repeat	0.2	0.1216	0.8626	0.0193	0.0027	0.9481	0.6878	0.7973	0.8637	0.6077	0.0099	0.0014	0.9399	0.0016	0.0	0.8976	0.0026	0.0
60perc_5repeat	0.2	0.1306	0.8527	0.0395	0.0056	0.9477	0.6612	0.7789	0.8616	0.6086	0.0089	0.0013	0.9362	0.0022	0.0	0.8899	0.0029	0.0
30perc_10repeat	0.2	0.1246	0.8587	0.035	0.0049	0.9458	0.6791	0.7906	0.8674	0.6066	0.0107	0.0015	0.9379	0.0018	0.0	0.8949	0.0031	0.0
90perc_2repeat	0.2	0.1257	0.8582	0.0266	0.0038	0.9483	0.6762	0.7895	0.8635	0.6086	0.0092	0.0013	0.9419	0.0016	0.0	0.8983	0.0027	0.0
15perc_10repeat	0.2	0.1244	0.8596	0.0341	0.0048	0.9452	0.6817	0.7921	0.8653	0.606	0.0103	0.0015	0.9381	0.0019	0.0	0.8955	0.0026	0.0
100perc_5repeat	0.2	0.1205	0.8636	0.0229	0.0032	0.945	0.693	0.7996	0.869	0.607	0.0097	0.0014	0.939	0.0022	0.0	0.8985	0.0028	0.0
5perc_2repeat	0.4	0.0785	0.9091	0.0059	0.0008	0.9364	0.8242	0.8767	0.9091	0.6079	0.0061	0.0009	0.9405	0.0009	0.0	0.8977	0.0014	0.0
5perc_10repeat	0.2	0.1341	0.8496	0.0341	0.0048	0.951	0.651	0.7729	0.854	0.6109	0.0089	0.0013	0.9416	0.0014	0.0	0.8954	0.002	0.0
