Label	trainingSize	Accuracy_Mean	Accuracy_SD	Accuracy_SE	Precision_Mean	Recall_Mean	F1	Accuracy_Median	PriorClass0_Mean	PriorClass0_SD	PriorClass0_SE	ProbabilityEstimate_0given0_Mean 	ProbabilityEstimate_0given0_SD 	ProbabilityEstimate_0given0_SE 	ProbabilityEstimate_1given1_Mean	ProbabilityEstimate_1given1_SD	ProbabilityEstimate_1given1_SE
0.9train_90perc_5repeat	0.9	0.2084	0.0221	0.0016	0.0	0.0	0.0	0.2072	0.4866	0.0058	0.0004	0.5663	0.0005	0.0	0.5982	0.0006	0.0
0.9train_90perc_5repeat	0.9	0.2127	0.0222	0.0016	0.0	0.0	0.0	0.2124	0.4864	0.0059	0.0004	0.567	0.0006	0.0	0.5983	0.0006	0.0
0.9train_90perc_5repeat	0.9	0.2102	0.0223	0.0016	0.0	0.0	0.0	0.2094	0.4856	0.0057	0.0004	0.5656	0.0006	0.0	0.5988	0.0006	0.0
0.9train_90perc_5repeat	0.9	0.2118	0.0232	0.0016	0.0	0.0	0.0	0.2074	0.4861	0.0059	0.0004	0.5669	0.0006	0.0	0.5984	0.0006	0.0
0.9train_90perc_5repeat	0.9	0.2116	0.0248	0.0018	0.0	0.0	0.0	0.2086	0.4859	0.0059	0.0004	0.5676	0.0006	0.0	0.5998	0.0007	0.0
0.9train_90perc_5repeat	0.9	0.2128	0.0227	0.0016	0.0	0.0	0.0	0.2109	0.4869	0.006	0.0004	0.5677	0.0006	0.0	0.5986	0.0006	0.0
0.9train_90perc_5repeat	0.9	0.2119	0.0228	0.0016	0.0	0.0	0.0	0.2112	0.4856	0.0053	0.0004	0.5665	0.0005	0.0	0.5995	0.0006	0.0
0.9train_90perc_5repeat	0.9	0.2085	0.0236	0.0017	0.0	0.0	0.0	0.2066	0.4863	0.0055	0.0004	0.5664	0.0006	0.0	0.5984	0.0006	0.0
0.9train_90perc_5repeat	0.9	0.2109	0.027	0.0019	0.0	0.0	0.0	0.2108	0.4865	0.0053	0.0004	0.5668	0.0006	0.0	0.5982	0.0006	0.0
0.9train_90perc_5repeat	0.9	0.2119	0.0225	0.0016	0.0	0.0	0.0	0.2091	0.4861	0.006	0.0004	0.567	0.0006	0.0	0.599	0.0006	0.0
0.9train_90perc_5repeat	0.9	0.2108	0.0249	0.0018	0.0	0.0	0.0	0.2086	0.4863	0.0057	0.0004	0.5664	0.0005	0.0	0.598	0.0006	0.0
