Label	trainingSize	Accuracy_Mean	Accuracy_SD	Accuracy_SE	Precision_Mean	Recall_Mean	F1	Accuracy_Median	PriorClass0_Mean	PriorClass0_SD	PriorClass0_SE	ProbabilityEstimate_0given0_Mean 	ProbabilityEstimate_0given0_SD 	ProbabilityEstimate_0given0_SE 	ProbabilityEstimate_0given1_Mean	ProbabilityEstimate_0given1_SD	ProbabilityEstimate_0given1_SE
down0.25_original	0.4	0.5318	0.0217	0.0015	0.5743	0.2546	0.3528	0.5335	0.5249	0.0254	0.0018	0.6421	0.0027	0.0061	0.4125	0.0029	0.0057
down0.25_original	0.4	0.5308	0.0198	0.0014	0.5651	0.2637	0.3596	0.5329	0.5271	0.0239	0.0017	0.6371	0.0027	0.0049	0.4146	0.0028	0.0056
down0.25_original	0.4	0.5319	0.0192	0.0014	0.5567	0.2324	0.3279	0.5353	0.5274	0.0262	0.0019	0.6379	0.0029	0.0064	0.4231	0.0029	0.0078
down0.25_original	0.4	0.5338	0.0177	0.0013	0.5818	0.2155	0.3145	0.5359	0.528	0.022	0.0016	0.6427	0.0027	0.0077	0.4183	0.0028	0.0062
down0.25_original	0.4	0.5305	0.018	0.0013	0.5678	0.2164	0.3133	0.5323	0.5297	0.0245	0.0017	0.6441	0.0032	0.0056	0.4211	0.0028	0.0082
down0.25_original	0.4	0.5313	0.0209	0.0015	0.5682	0.2467	0.344	0.5323	0.5262	0.0247	0.0017	0.6422	0.0026	0.0079	0.4141	0.0031	0.0056
down0.25_original	0.4	0.5319	0.0176	0.0012	0.574	0.2168	0.3147	0.5312	0.5284	0.0257	0.0018	0.6462	0.0028	0.0061	0.4171	0.0028	0.0086
down0.25_original	0.4	0.5357	0.0158	0.0011	0.589	0.2384	0.3394	0.5363	0.5251	0.0216	0.0015	0.6403	0.0024	0.0078	0.4153	0.0029	0.0052
down0.25_original	0.4	0.5319	0.02	0.0014	0.5609	0.2138	0.3096	0.5331	0.5294	0.0256	0.0018	0.6443	0.0025	0.0059	0.4196	0.0029	0.0065
down0.25_original	0.4	0.5289	0.021	0.0015	0.549	0.2686	0.3607	0.5325	0.526	0.0271	0.0019	0.6337	0.003	0.0064	0.419	0.003	0.007
down0.25_original	0.4	0.5311	0.0189	0.0013	0.5611	0.2355	0.3318	0.5322	0.5291	0.0248	0.0018	0.6389	0.0027	0.0071	0.4184	0.0029	0.0064
down0.25_original	0.4	0.5306	0.019	0.0013	0.5538	0.2307	0.3257	0.5317	0.5274	0.026	0.0018	0.6409	0.0028	0.0068	0.4202	0.0029	0.008
down0.25_original	0.4	0.532	0.0206	0.0015	0.5771	0.2441	0.3431	0.5342	0.5264	0.0255	0.0018	0.6392	0.0028	0.0066	0.4159	0.0028	0.0088
down0.25_original	0.4	0.5322	0.0197	0.0014	0.5684	0.2324	0.3299	0.533	0.5286	0.0252	0.0018	0.6457	0.0028	0.0077	0.4155	0.0031	0.0065
down0.25_original	0.4	0.5302	0.0213	0.0015	0.5595	0.2491	0.3447	0.5339	0.5261	0.0276	0.002	0.643	0.0027	0.0059	0.4159	0.003	0.0057
down0.25_original	0.4	0.5325	0.0203	0.0014	0.5682	0.2477	0.345	0.5346	0.5265	0.023	0.0016	0.6401	0.0028	0.0066	0.4142	0.003	0.006
down0.25_original	0.4	0.5309	0.0195	0.0014	0.5605	0.262	0.3571	0.5324	0.5258	0.0265	0.0019	0.6402	0.0029	0.0055	0.4151	0.0031	0.0059
down0.25_original	0.4	0.533	0.0197	0.0014	0.5656	0.2312	0.3282	0.536	0.5288	0.025	0.0018	0.6429	0.0027	0.0067	0.4172	0.0029	0.0061
down0.25_original	0.4	0.5349	0.0186	0.0013	0.5787	0.2108	0.3091	0.5347	0.53	0.0241	0.0017	0.6441	0.0025	0.0061	0.4161	0.0028	0.0061
down0.25_original	0.4	0.5314	0.0192	0.0014	0.5651	0.248	0.3447	0.5323	0.5268	0.0252	0.0018	0.6401	0.0028	0.0057	0.4169	0.0027	0.0064
down0.25_original	0.4	0.5339	0.0166	0.0012	0.589	0.2242	0.3248	0.5343	0.5285	0.0234	0.0017	0.6405	0.0027	0.0053	0.4178	0.0029	0.0066
down0.25_original	0.4	0.5317	0.0184	0.0013	0.5515	0.2157	0.3101	0.5336	0.5286	0.0261	0.0018	0.6437	0.0029	0.0058	0.423	0.0032	0.0064
down0.25_original	0.4	0.5321	0.0193	0.0014	0.5541	0.2517	0.3461	0.5348	0.5262	0.0262	0.0019	0.6394	0.0027	0.0066	0.4151	0.0029	0.0052
down0.25_original	0.4	0.534	0.0185	0.0013	0.5811	0.2271	0.3266	0.5341	0.5279	0.0241	0.0017	0.6428	0.0026	0.0054	0.4179	0.0028	0.0067
down0.25_original	0.4	0.5314	0.0191	0.0014	0.5719	0.2502	0.3481	0.5323	0.527	0.0247	0.0017	0.6433	0.0028	0.006	0.4133	0.0029	0.0079
down0.25_original	0.4	0.532	0.0168	0.0012	0.5526	0.1959	0.2892	0.5323	0.5312	0.0233	0.0016	0.6435	0.0026	0.0055	0.4252	0.0029	0.0068
down0.25_original	0.4	0.533	0.0173	0.0012	0.563	0.2418	0.3383	0.534	0.528	0.0239	0.0017	0.6435	0.0026	0.0062	0.4162	0.0029	0.0082
down0.25_original	0.4	0.5333	0.0188	0.0013	0.5795	0.2494	0.3488	0.5336	0.5255	0.0251	0.0018	0.6395	0.0028	0.0052	0.4168	0.0027	0.0054
down0.25_original	0.4	0.5307	0.0204	0.0014	0.5763	0.259	0.3574	0.532	0.5258	0.0247	0.0017	0.6392	0.0029	0.0053	0.414	0.0029	0.0092
down0.25_original	0.4	0.5319	0.0178	0.0013	0.5721	0.2348	0.3329	0.5336	0.529	0.0235	0.0017	0.6442	0.0027	0.007	0.4162	0.0029	0.007
down0.25_original	0.4	0.5324	0.0199	0.0014	0.5657	0.2076	0.3038	0.5336	0.5302	0.0246	0.0017	0.6432	0.0026	0.0047	0.4188	0.0028	0.0066
down0.25_original	0.4	0.5314	0.0188	0.0013	0.5634	0.2267	0.3233	0.5329	0.5286	0.0234	0.0017	0.6413	0.0028	0.0076	0.4174	0.003	0.0058
down0.25_original	0.4	0.531	0.0188	0.0013	0.5651	0.2424	0.3393	0.5322	0.5265	0.0253	0.0018	0.6399	0.0029	0.0056	0.4182	0.0029	0.0071
down0.25_original	0.4	0.5299	0.02	0.0014	0.5636	0.2641	0.3597	0.532	0.5277	0.0268	0.0019	0.6404	0.0029	0.0059	0.4148	0.003	0.0066
down0.25_original	0.4	0.5323	0.0197	0.0014	0.5642	0.2329	0.3297	0.5346	0.5277	0.025	0.0018	0.6414	0.0025	0.0061	0.4181	0.0031	0.0062
down0.25_original	0.4	0.5336	0.0178	0.0013	0.5665	0.2244	0.3214	0.5347	0.5267	0.0249	0.0018	0.6425	0.0027	0.0073	0.4193	0.0029	0.0073
down0.25_original	0.4	0.5277	0.0195	0.0014	0.5413	0.247	0.3392	0.5304	0.5284	0.0261	0.0018	0.6444	0.0029	0.0065	0.4173	0.0033	0.0095
down0.25_original	0.4	0.5337	0.0181	0.0013	0.576	0.2364	0.3352	0.5348	0.5274	0.0257	0.0018	0.6434	0.0027	0.0071	0.4142	0.0028	0.0079
down0.25_original	0.4	0.5331	0.0179	0.0013	0.5859	0.2469	0.3474	0.5341	0.526	0.0231	0.0016	0.6406	0.0029	0.008	0.4162	0.003	0.0087
down0.25_original	0.4	0.5338	0.0206	0.0015	0.5694	0.2312	0.3288	0.536	0.5285	0.0237	0.0017	0.6424	0.0029	0.0065	0.4158	0.0029	0.0074
down0.25_original	0.4	0.5318	0.0177	0.0013	0.5607	0.2273	0.3235	0.5318	0.5295	0.0246	0.0017	0.6403	0.0027	0.0059	0.4217	0.0028	0.0063
down0.25_original	0.4	0.5318	0.0183	0.0013	0.5704	0.2462	0.3439	0.5341	0.5293	0.0241	0.0017	0.6398	0.0027	0.006	0.4148	0.0027	0.008


down0.75_original	0.4	0.5309	0.0225	0.0016	0.5803	0.2742	0.3725	0.5327	0.5234	0.0233	0.0016	0.6373	0.0028	0.0069	0.4101	0.0029	0.0076
down0.75_original	0.4	0.5306	0.0193	0.0014	0.5712	0.2476	0.3455	0.5308	0.5262	0.0246	0.0017	0.643	0.0029	0.0067	0.4141	0.003	0.0072
down0.75_original	0.4	0.5321	0.0197	0.0014	0.5545	0.2558	0.3501	0.5338	0.527	0.0248	0.0018	0.6373	0.0029	0.0049	0.4161	0.0031	0.0065
down0.75_original	0.4	0.5324	0.0194	0.0014	0.5955	0.2562	0.3583	0.5358	0.5277	0.0245	0.0017	0.6408	0.0027	0.0072	0.4125	0.0028	0.007
down0.75_original	0.4	0.5334	0.0188	0.0013	0.5628	0.2301	0.3267	0.5342	0.5285	0.0251	0.0018	0.6419	0.0028	0.0078	0.4197	0.0029	0.0078
down0.75_original	0.4	0.5336	0.0207	0.0015	0.5654	0.2379	0.3349	0.5365	0.5265	0.0268	0.0019	0.6442	0.0026	0.0067	0.4139	0.003	0.0089
down0.75_original	0.4	0.5321	0.0177	0.0013	0.5593	0.2334	0.3294	0.5332	0.5282	0.0244	0.0017	0.6396	0.0028	0.0058	0.4204	0.0032	0.0051
down0.75_original	0.4	0.5316	0.0196	0.0014	0.5645	0.2541	0.3504	0.5346	0.5253	0.026	0.0018	0.6401	0.0027	0.0075	0.4156	0.0031	0.0082
down0.75_original	0.4	0.5331	0.0199	0.0014	0.5592	0.2683	0.3626	0.5353	0.5243	0.0236	0.0017	0.6328	0.0026	0.0068	0.4191	0.0029	0.005
down0.75_original	0.4	0.5327	0.0179	0.0013	0.565	0.2582	0.3545	0.5335	0.5271	0.0239	0.0017	0.6411	0.0027	0.0058	0.4138	0.003	0.0064
down0.75_original	0.4	0.531	0.0205	0.0015	0.5522	0.2476	0.3419	0.533	0.5276	0.0255	0.0018	0.6448	0.003	0.0053	0.4161	0.0029	0.0092
down0.75_original	0.4	0.5338	0.0197	0.0014	0.5848	0.2585	0.3586	0.5355	0.5255	0.024	0.0017	0.6419	0.0027	0.0061	0.41	0.0029	0.0067
down0.75_original	0.4	0.5323	0.019	0.0013	0.5798	0.2666	0.3653	0.5353	0.525	0.0251	0.0018	0.6384	0.0027	0.0062	0.4119	0.0029	0.0061
down0.75_original	0.4	0.5329	0.0177	0.0013	0.5603	0.2193	0.3152	0.5336	0.5285	0.0247	0.0017	0.6441	0.0026	0.005	0.4202	0.003	0.0055
down0.75_original	0.4	0.5354	0.0189	0.0013	0.584	0.241	0.3412	0.5363	0.5242	0.0236	0.0017	0.6414	0.0027	0.0067	0.4144	0.0029	0.0088
down0.75_original	0.4	0.5338	0.0194	0.0014	0.5849	0.246	0.3463	0.5351	0.5242	0.0247	0.0017	0.641	0.0027	0.0058	0.414	0.0028	0.0061
down0.75_original	0.4	0.5297	0.0212	0.0015	0.5655	0.2682	0.3638	0.5314	0.5253	0.0253	0.0018	0.6393	0.0028	0.007	0.4144	0.0031	0.0083
down0.75_original	0.4	0.5317	0.0196	0.0014	0.5779	0.2339	0.333	0.5335	0.5269	0.0252	0.0018	0.6435	0.0029	0.0075	0.416	0.0029	0.0085
down0.75_original	0.4	0.5303	0.0202	0.0014	0.5624	0.2557	0.3515	0.5318	0.525	0.0264	0.0019	0.6394	0.0028	0.0048	0.4175	0.0029	0.0068
down0.75_original	0.4	0.5334	0.0195	0.0014	0.5594	0.2463	0.342	0.5341	0.5272	0.0246	0.0017	0.6381	0.0028	0.0059	0.4189	0.0028	0.0076
down0.75_original	0.4	0.5302	0.0199	0.0014	0.573	0.218	0.3158	0.5324	0.5313	0.0245	0.0017	0.6444	0.0029	0.0078	0.4199	0.0029	0.0065
down0.75_original	0.4	0.5338	0.019	0.0013	0.5861	0.2278	0.3281	0.5347	0.5281	0.0242	0.0017	0.6436	0.0028	0.0092	0.4155	0.0027	0.0056
down0.75_original	0.4	0.5329	0.0194	0.0014	0.5636	0.2477	0.3442	0.5319	0.5267	0.025	0.0018	0.6413	0.0028	0.0062	0.4167	0.0031	0.0073
down0.75_original	0.4	0.5317	0.0195	0.0014	0.569	0.2432	0.3407	0.5343	0.5293	0.0241	0.0017	0.6414	0.0028	0.0059	0.4165	0.003	0.0058
down0.75_original	0.4	0.5321	0.019	0.0013	0.5648	0.2279	0.3248	0.5347	0.5286	0.0255	0.0018	0.6446	0.0027	0.005	0.4172	0.003	0.0067
down0.75_original	0.4	0.5336	0.0173	0.0012	0.5769	0.2294	0.3283	0.5346	0.528	0.0229	0.0016	0.6431	0.0027	0.0064	0.4153	0.0028	0.0072
down0.75_original	0.4	0.5311	0.0202	0.0014	0.5743	0.2545	0.3527	0.5347	0.5258	0.0254	0.0018	0.6396	0.0029	0.0071	0.4153	0.0028	0.0071
down0.75_original	0.4	0.5306	0.02	0.0014	0.5723	0.2616	0.359	0.5328	0.5269	0.0253	0.0018	0.6405	0.0029	0.0078	0.4143	0.0029	0.0076
down0.75_original	0.4	0.5335	0.0179	0.0013	0.5786	0.2614	0.3601	0.5347	0.5247	0.024	0.0017	0.6403	0.0028	0.0054	0.4139	0.0029	0.0059
down0.75_original	0.4	0.5309	0.0206	0.0015	0.5559	0.2461	0.3412	0.5318	0.5266	0.0267	0.0019	0.6446	0.0028	0.0063	0.4134	0.0032	0.0064
down0.75_original	0.4	0.5306	0.018	0.0013	0.5771	0.247	0.3459	0.5329	0.5284	0.0245	0.0017	0.641	0.003	0.0057	0.4157	0.0027	0.0057
down0.75_original	0.4	0.5323	0.019	0.0013	0.5712	0.2331	0.3311	0.5354	0.5275	0.024	0.0017	0.6419	0.0027	0.0059	0.4173	0.0029	0.0081
down0.75_original	0.4	0.5317	0.021	0.0015	0.5554	0.2501	0.3449	0.5348	0.5259	0.0249	0.0018	0.6414	0.003	0.0086	0.4145	0.0032	0.0086
down0.75_original	0.4	0.5311	0.0191	0.0013	0.5554	0.2397	0.3348	0.5331	0.5279	0.0257	0.0018	0.6412	0.0026	0.0057	0.4171	0.0032	0.0079
down0.75_original	0.4	0.5332	0.0183	0.0013	0.5821	0.25	0.3498	0.5346	0.5271	0.0231	0.0016	0.6387	0.0025	0.0051	0.4151	0.0029	0.0049
down0.75_original	0.4	0.5333	0.0182	0.0013	0.5688	0.2303	0.3279	0.5341	0.5267	0.0236	0.0017	0.643	0.0026	0.0069	0.4165	0.003	0.0068
down0.75_original	0.4	0.5319	0.018	0.0013	0.5699	0.237	0.3348	0.5342	0.5265	0.0236	0.0017	0.6406	0.0026	0.0063	0.4165	0.0031	0.007
down0.75_original	0.4	0.5315	0.0193	0.0014	0.5729	0.2471	0.3453	0.5332	0.5281	0.0245	0.0017	0.6407	0.003	0.0062	0.4144	0.0029	0.0087
down0.75_original	0.4	0.5314	0.0207	0.0015	0.5754	0.2607	0.3589	0.5331	0.526	0.0236	0.0017	0.6414	0.0029	0.0053	0.4093	0.0027	0.0064
down0.75_original	0.4	0.5333	0.0185	0.0013	0.5787	0.2489	0.3481	0.5329	0.5259	0.025	0.0018	0.6435	0.0029	0.0055	0.4128	0.0027	0.0064
down0.75_original	0.4	0.5325	0.0212	0.0015	0.561	0.2508	0.3466	0.5347	0.5263	0.0248	0.0018	0.6412	0.0028	0.0065	0.4141	0.003	0.0068
down0.75_original	0.4	0.531	0.02	0.0014	0.5482	0.2219	0.316	0.5339	0.5291	0.024	0.0017	0.6401	0.0028	0.0059	0.4219	0.003	0.0053
down0.75_original	0.4	0.5309	0.0209	0.0015	0.5607	0.2182	0.3142	0.5324	0.5311	0.0253	0.0018	0.6425	0.003	0.0051	0.4196	0.0028	0.0065
down0.75_original	0.4	0.5297	0.0199	0.0014	0.5697	0.2628	0.3597	0.531	0.5273	0.0257	0.0018	0.6429	0.0029	0.0064	0.4112	0.003	0.0052
down0.75_original	0.4	0.5315	0.0203	0.0014	0.5603	0.2328	0.3289	0.5329	0.5286	0.0259	0.0018	0.6445	0.0027	0.005	0.4151	0.003	0.006
down0.75_original	0.4	0.5326	0.0193	0.0014	0.576	0.2727	0.3701	0.5344	0.5268	0.0248	0.0018	0.6387	0.0029	0.007	0.4121	0.0028	0.0061
down0.75_original	0.4	0.5324	0.0184	0.0013	0.5673	0.2094	0.3059	0.534	0.5288	0.0233	0.0017	0.6438	0.0028	0.007	0.4196	0.0029	0.0068
down0.75_original	0.4	0.5315	0.0177	0.0013	0.5531	0.2044	0.2985	0.5342	0.5297	0.0234	0.0017	0.6403	0.0027	0.0054	0.424	0.0029	0.0094
down0.75_original	0.4	0.5321	0.0188	0.0013	0.5721	0.2187	0.3165	0.5344	0.5285	0.025	0.0018	0.6452	0.0027	0.0061	0.4167	0.0029	0.0069
down0.75_original	0.4	0.5313	0.0164	0.0012	0.5465	0.2122	0.3057	0.5311	0.53	0.0255	0.0018	0.6454	0.0024	0.0068	0.4226	0.0031	0.0059
down0.75_original	0.4	0.5313	0.019	0.0013	0.5607	0.2544	0.35	0.5315	0.5277	0.0248	0.0018	0.6391	0.003	0.0067	0.4137	0.0029	0.0075
down0.75_original	0.4	0.5329	0.0194	0.0014	0.581	0.2326	0.3322	0.5351	0.5273	0.0251	0.0018	0.6442	0.0026	0.0066	0.4147	0.0028	0.0067
down0.75_original	0.4	0.5315	0.0206	0.0015	0.5637	0.2572	0.3532	0.5345	0.5249	0.0255	0.0018	0.6376	0.0025	0.0079	0.4156	0.003	0.0089
down0.75_original	0.4	0.5332	0.0173	0.0012	0.5706	0.2282	0.326	0.5348	0.5283	0.0235	0.0017	0.6416	0.0025	0.0067	0.4167	0.0028	0.005
down0.75_original	0.4	0.5331	0.0168	0.0012	0.5738	0.2272	0.3255	0.5352	0.5254	0.023	0.0016	0.6405	0.0025	0.0065	0.4191	0.0028	0.0067
down0.75_original	0.4	0.5284	0.0208	0.0015	0.5548	0.2366	0.3318	0.5315	0.5274	0.027	0.0019	0.642	0.0026	0.0087	0.4171	0.0032	0.0064
down0.75_original	0.4	0.5303	0.0189	0.0013	0.5478	0.211	0.3047	0.5297	0.5337	0.0264	0.0019	0.6459	0.0028	0.0063	0.4226	0.003	0.0071
down0.75_original	0.4	0.5305	0.0214	0.0015	0.5465	0.2178	0.3115	0.5312	0.5307	0.0271	0.0019	0.6431	0.0029	0.0064	0.4239	0.0028	0.0068
down0.75_original	0.4	0.5331	0.0183	0.0013	0.5778	0.2118	0.31	0.5361	0.5281	0.0224	0.0016	0.6447	0.0025	0.007	0.4158	0.003	0.0059
down0.75_original	0.4	0.5309	0.0204	0.0014	0.5545	0.2489	0.3436	0.5334	0.5274	0.0254	0.0018	0.6412	0.0029	0.0064	0.4167	0.0031	0.0068
down0.75_original	0.4	0.5278	0.0244	0.0017	0.5517	0.2814	0.3727	0.5307	0.5242	0.028	0.002	0.6354	0.0029	0.006	0.4157	0.0031	0.0065
down0.75_original	0.4	0.5323	0.0204	0.0014	0.559	0.2256	0.3215	0.5353	0.5303	0.0274	0.0019	0.6432	0.0025	0.0057	0.4178	0.0031	0.0067
down0.75_original	0.4	0.5315	0.0186	0.0013	0.5731	0.2669	0.3642	0.5337	0.5274	0.0242	0.0017	0.6395	0.0025	0.0075	0.4105	0.003	0.0061
down0.75_original	0.4	0.5303	0.0186	0.0013	0.57	0.2311	0.3288	0.5323	0.5284	0.0242	0.0017	0.6414	0.0029	0.0082	0.418	0.0031	0.0073
down0.75_original	0.4	0.5334	0.0186	0.0013	0.5882	0.2311	0.3319	0.5346	0.525	0.0232	0.0016	0.6422	0.0027	0.009	0.4138	0.0025	0.0075
down0.75_original	0.4	0.5338	0.0187	0.0013	0.5861	0.2433	0.3439	0.5339	0.5268	0.0238	0.0017	0.6397	0.0027	0.0051	0.4132	0.0026	0.0054
down0.75_original	0.4	0.5326	0.0193	0.0014	0.5769	0.2492	0.348	0.535	0.5275	0.0244	0.0017	0.6429	0.0028	0.0048	0.4128	0.0031	0.0088
down0.75_original	0.4	0.532	0.0185	0.0013	0.5649	0.2264	0.3233	0.5339	0.5293	0.0248	0.0018	0.6456	0.0027	0.0062	0.4171	0.0029	0.0072
down0.75_original	0.4	0.5325	0.0204	0.0014	0.5842	0.2667	0.3662	0.5346	0.5237	0.0223	0.0016	0.6376	0.0028	0.0051	0.4127	0.0028	0.0076
down0.75_original	0.4	0.5334	0.0193	0.0014	0.5804	0.2169	0.3157	0.5339	0.5298	0.0253	0.0018	0.6461	0.0027	0.0063	0.4157	0.0028	0.0062
down0.75_original	0.4	0.5311	0.0206	0.0015	0.5547	0.2457	0.3406	0.5321	0.5252	0.0256	0.0018	0.6425	0.0027	0.008	0.4169	0.0029	0.0078
down0.75_original	0.4	0.5319	0.0208	0.0015	0.5577	0.2601	0.3547	0.5347	0.5245	0.0256	0.0018	0.6411	0.0027	0.0073	0.4141	0.0031	0.0083
down0.75_original	0.4	0.5328	0.0218	0.0015	0.5704	0.2169	0.3143	0.5343	0.5286	0.0271	0.0019	0.6444	0.0029	0.0046	0.4184	0.0029	0.0081
down0.75_original	0.4	0.531	0.0208	0.0015	0.5657	0.2327	0.3297	0.5331	0.5285	0.025	0.0018	0.6399	0.003	0.0054	0.42	0.0027	0.0081
down0.75_original	0.4	0.5327	0.0206	0.0015	0.5644	0.213	0.3093	0.5336	0.5268	0.0243	0.0017	0.6451	0.0028	0.0067	0.4198	0.0029	0.0086
down0.75_original	0.4	0.5324	0.0201	0.0014	0.5716	0.2244	0.3223	0.5347	0.5292	0.0251	0.0018	0.6416	0.0027	0.006	0.4191	0.0028	0.0056
down0.75_original	0.4	0.5319	0.0191	0.0013	0.5813	0.2082	0.3066	0.5336	0.529	0.0243	0.0017	0.6477	0.0026	0.0049	0.4161	0.0029	0.0077
down0.75_original	0.4	0.5321	0.0191	0.0014	0.5773	0.2523	0.3511	0.5329	0.5267	0.0248	0.0018	0.6417	0.003	0.0052	0.4135	0.0028	0.0074
down0.75_original	0.4	0.5323	0.0182	0.0013	0.5653	0.2048	0.3006	0.5324	0.5304	0.0258	0.0018	0.6466	0.0029	0.0058	0.421	0.0028	0.0076
down0.75_original	0.4	0.5312	0.0191	0.0014	0.5554	0.2337	0.329	0.5332	0.5298	0.0248	0.0018	0.6394	0.0028	0.0058	0.4199	0.003	0.0082
down0.75_original	0.4	0.5348	0.0184	0.0013	0.5776	0.2343	0.3334	0.5373	0.5264	0.0218	0.0015	0.6379	0.0023	0.007	0.4178	0.0028	0.0053
down0.75_original	0.4	0.5313	0.0193	0.0014	0.5447	0.2225	0.3159	0.5319	0.5303	0.0264	0.0019	0.6426	0.0026	0.0078	0.4211	0.0031	0.007
down0.75_original	0.4	0.5315	0.0177	0.0012	0.5663	0.2275	0.3246	0.5342	0.5289	0.0244	0.0017	0.6414	0.0028	0.0079	0.4188	0.0028	0.0069
down0.75_original	0.4	0.5315	0.0219	0.0015	0.5543	0.2422	0.3371	0.5347	0.5266	0.0251	0.0018	0.6412	0.0027	0.0056	0.4181	0.0032	0.0078
down0.75_original	0.4	0.5328	0.0202	0.0014	0.5591	0.2407	0.3365	0.5339	0.5266	0.0236	0.0017	0.6413	0.0028	0.0075	0.4162	0.003	0.0095
down0.75_original	0.4	0.5315	0.0211	0.0015	0.5753	0.2473	0.3459	0.5336	0.5262	0.0252	0.0018	0.6419	0.0029	0.007	0.4133	0.0028	0.0077
down0.75_original	0.4	0.5323	0.0195	0.0014	0.5701	0.2075	0.3042	0.5328	0.5292	0.0251	0.0018	0.6452	0.0031	0.0068	0.4208	0.0027	0.0071
down0.75_original	0.4	0.532	0.0196	0.0014	0.5762	0.2634	0.3615	0.5335	0.5264	0.024	0.0017	0.636	0.0029	0.0053	0.415	0.0027	0.0079
down0.75_original	0.4	0.5297	0.0191	0.0014	0.5526	0.2531	0.3472	0.531	0.528	0.0276	0.002	0.6439	0.0028	0.0064	0.4154	0.003	0.0088
down0.75_original	0.4	0.5309	0.0203	0.0014	0.5622	0.2327	0.3291	0.5335	0.5281	0.025	0.0018	0.6405	0.0028	0.0088	0.4193	0.0028	0.0069
down0.75_original	0.4	0.5335	0.0191	0.0014	0.5795	0.2704	0.3687	0.5364	0.5246	0.0246	0.0017	0.6404	0.0025	0.0071	0.411	0.003	0.0074
down0.75_original	0.4	0.5321	0.0199	0.0014	0.5617	0.2677	0.3626	0.5351	0.5263	0.0253	0.0018	0.6364	0.003	0.0075	0.4174	0.0029	0.0086
down0.75_original	0.4	0.5313	0.0182	0.0013	0.5758	0.2546	0.3531	0.5327	0.5271	0.0249	0.0018	0.6386	0.0027	0.0047	0.4178	0.0028	0.0067
down0.75_original	0.4	0.5322	0.02	0.0014	0.571	0.2709	0.3675	0.5335	0.526	0.0266	0.0019	0.6383	0.003	0.0054	0.4137	0.0029	0.0093
down0.75_original	0.4	0.5325	0.018	0.0013	0.5569	0.2321	0.3277	0.5338	0.5286	0.023	0.0016	0.6396	0.0027	0.0071	0.4209	0.0029	0.0082
down0.75_original	0.4	0.5321	0.0205	0.0014	0.5707	0.2422	0.3401	0.5341	0.5264	0.024	0.0017	0.6382	0.0029	0.0057	0.4162	0.0027	0.006
down0.75_original	0.4	0.5349	0.0176	0.0012	0.5817	0.2352	0.335	0.5372	0.5252	0.0232	0.0016	0.6403	0.0025	0.0064	0.4169	0.0028	0.0087
down0.75_original	0.4	0.5331	0.0213	0.0015	0.5784	0.2688	0.3671	0.5376	0.5249	0.0269	0.0019	0.641	0.0029	0.0069	0.4112	0.0029	0.0059
down0.75_original	0.4	0.532	0.0185	0.0013	0.5652	0.247	0.3438	0.5337	0.5284	0.0268	0.0019	0.6416	0.0029	0.0051	0.4158	0.0031	0.0061
down0.75_original	0.4	0.5346	0.0194	0.0014	0.5869	0.231	0.3315	0.536	0.5251	0.0221	0.0016	0.6423	0.0027	0.0069	0.4143	0.0028	0.0075

